position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 2000",Carlo Cudicini,"1,84m",3151,['Italy'],: Ablöse €240k,30,"Sep 6, 1973",Retired
Goalkeeper,right,"Jul 1, 2003",Marco Ambrosio,"1,89m",4294,['Italy'],Chievo Verona,31,"May 30, 1973",Retired
Goalkeeper,,"Aug 29, 2003",Neil Sullivan,"1,83m",4045,"['Scotland', 'England']",: Ablöse free transfer,34,"Feb 24, 1970",Retired
Goalkeeper,,,Yves Makabu-Makalambay,"1,98m",6168,"['DR Congo', 'Belgium']",,18,"Jan 31, 1986",Retired
Centre-Back,right,"Jul 14, 1998",Marcel Desailly,"1,88m",3154,"['France', 'Ghana']",AC Milan,35,"Sep 7, 1968",Retired
Centre-Back,right,"Jul 1, 2001",William Gallas,"1,82m",3156,"['France', 'Guadeloupe']",: Ablöse €9.30m,26,"Aug 17, 1977",Retired
Centre-Back,right,"Jan 1, 2000",John Terry,"1,87m",3160,['England'],: Ablöse -,23,"Dec 7, 1980",Retired
Centre-Back,right,"Jul 1, 2003",Robert Huth,"1,91m",2998,['Germany'],Chelsea FC Reserves,19,"Aug 18, 1984",Retired
Centre-Back,right,"Jul 1, 2001",Joel Kitamirike,"1,80m",3161,"['Uganda', 'England']",: Ablöse -,20,"Apr 5, 1984",Retired
Left-Back,left,"Jun 20, 1997",Celestine Babayaro,"1,75m",3153,"['Nigeria', 'England']",: Ablöse €3.50m,25,"Aug 29, 1978",Retired
Left-Back,left,"Jul 21, 2003",Wayne Bridge,"1,78m",3682,['England'],Southampton FC,23,"Aug 5, 1980",Retired
Right-Back,both,"Jul 1, 2003",Glen Johnson,"1,82m",3881,['England'],: Ablöse €8.30m,19,"Aug 23, 1984",Retired
Right-Back,right,"Jul 1, 1999",Mario Melchiot,"1,87m",3158,"['Netherlands', 'Suriname']",: Ablöse free transfer,27,"Nov 4, 1976",Retired
Defensive Midfield,right,"Aug 31, 2003",Claude Makélélé,"1,74m",4182,"['France', 'DR Congo']",Real Madrid,31,"Feb 18, 1973",Retired
Defensive Midfield,left,"Jul 1, 2001",Emmanuel Petit,"1,85m",3166,['France'],: Ablöse €11.50m,33,"Sep 22, 1970",Retired
Defensive Midfield,right,"Jan 1, 2004",Alexis Nicolas,"1,78m",33073,"['Cyprus', 'England']",Chelsea FC Reserves,21,"Feb 13, 1983",Retired
Central Midfield,right,"Jul 1, 2001",Frank Lampard,"1,84m",3163,['England'],: Ablöse €16.00m,26,"Jun 20, 1978",Retired
Central Midfield,right,"Jan 30, 2004",Scott Parker,"1,80m",3785,['England'],Charlton Athletic,23,"Oct 13, 1980",Retired
Central Midfield,right,"Aug 6, 2003",Juan Sebastián Verón,"1,82m",3143,"['Argentina', 'Italy']",Manchester United,29,"Mar 9, 1975",Retired
Right Midfield,left,"Jul 1, 2003",Damien Duff,"1,77m",3259,['Ireland'],Blackburn Rovers,25,"Mar 2, 1979",Retired
Right Midfield,right,"Jul 1, 2003",Njitap Geremi,"1,80m",3374,['Cameroon'],Real Madrid,25,"Dec 20, 1978",Retired
Right Midfield,right,"Sep 1, 2003",Craig Rocastle,"1,88m",22228,"['Grenada', 'England']",Kingstonian FC,22,"Aug 17, 1981",Retired
Attacking Midfield,right,"Aug 6, 2003",Joe Cole,"1,76m",3876,['England'],: Ablöse €9.90m,22,"Nov 8, 1981",Retired
Left Winger,right,"Aug 1, 2003",Adrian Mutu,"1,80m",5879,['Romania'],: Ablöse €22.70m,25,"Jan 8, 1979",Retired
Left Winger,,"Jan 1, 2001",Jesper Grønkjaer,,3137,['Denmark'],: Ablöse €11.85m,26,"Aug 12, 1977",Retired
Right Winger,right,"Jul 1, 2000",Mario Stanic,"1,87m",3164,['Croatia'],: Ablöse €8.40m,32,"Apr 10, 1972",Retired
Right Winger,right,"Jul 1, 2002",Filipe Oliveira,"1,80m",3178,['Portugal'],: Ablöse -,20,"May 27, 1984",Retired
Centre-Forward,right,"Jul 1, 2000",Jimmy Floyd Hasselbaink,"1,78m",3175,"['Netherlands', 'Suriname']",: Ablöse €22.50m,32,"Mar 27, 1972",Retired
Centre-Forward,right,"Aug 26, 2003",Hernán Crespo,"1,84m",3410,"['Argentina', 'Italy']",: Ablöse €26.00m,28,"Jul 5, 1975",Retired
Centre-Forward,right,"Jul 1, 2000",Eidur Gudjohnsen,"1,85m",3176,['Iceland'],: Ablöse €7.50m,25,"Sep 15, 1978",Retired
Centre-Forward,right,"Jul 31, 1998",Mikael Forssell,"1,84m",3127,"['Finland', 'Germany']",: Ablöse free transfer,23,"Mar 15, 1981",Retired
Centre-Forward,right,"Jul 1, 2001",Carlton Cole,"1,91m",3179,"['England', 'Sierra Leone']",: Ablöse -,20,"Oct 12, 1983",Retired
