position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Mar 1, 2011",Jens Lehmann,,122,['Germany'],,34,"Nov 10, 1969",Retired
Goalkeeper,right,"Jul 1, 2000",Stuart Taylor,"1,98m",3190,['England'],Arsenal FC Reserves,23,"Nov 28, 1980",Retired
Goalkeeper,,"Jul 1, 2002",Rami Shaaban,"1,94m",3199,"['Sweden', 'Egypt']",Djurgårdens IF,29,"Jun 30, 1975",Retired
Goalkeeper,right,"Jul 1, 2000",Graham Stack,"1,88m",3559,"['Ireland', 'England']",Arsenal FC U18,22,"Sep 26, 1981",Retired
Goalkeeper,,,Craig Holloway,,3554,['England'],,19,"Aug 10, 1984",Retired
Centre-Back,right,"Feb 4, 1993",Martin Keown,"1,86m",3184,['England'],: Ablöse €3.00m,37,"Jul 24, 1966",Retired
Centre-Back,left,"Jul 1, 2002",Pascal Cygan,"1,92m",3193,"['France', 'Poland']",: Ablöse €3.83m,30,"Apr 29, 1974",Retired
Centre-Back,right,"Jul 1, 2003",Philippe Senderos,"1,89m",4277,"['Switzerland', 'Spain']",: Ablöse €3.55m,19,"Feb 14, 1985",Retired
Centre-Back,,"Jan 1, 2010",Sol Campbell,,3198,"['England', 'Jamaica']",Without Club,29,"Sep 18, 1974",Retired
Centre-Back,right,"Sep 19, 2001",Stathis Tavlaridis,"1,86m",3201,['Greece'],: Ablöse €900k,24,"Jan 25, 1980",Retired
Centre-Back,right,"Feb 14, 2002",Kolo Touré,"1,78m",3202,"[""Cote d'Ivoire"", 'England']",ASEC Mimosas,23,"Mar 19, 1981",Retired
Left-Back,left,"Jul 1, 1999",Ashley Cole,"1,76m",3182,"['England', 'Barbados']",Arsenal FC Reserves,23,"Dec 20, 1980",Retired
Left-Back,left,"Jul 1, 2001",Giovanni van Bronckhorst,"1,77m",3191,['Netherlands'],: Ablöse €13.50m,29,"Feb 5, 1975",Retired
