position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 2000",Sam Russell,"1,83m",4043,['England'],Middlesbrough FC U18,21,"Oct 4, 1982",Retired
Goalkeeper,,"Feb 21, 1997",Mark Schwarzer,,3357,"['Australia', 'Germany']",Bradford City,31,"Oct 6, 1972",Retired
Goalkeeper,right,"Nov 1, 2003",Carlo Nash,"1,97m",3804,['England'],: Ablöse free transfer,30,"Sep 13, 1973",Retired
Goalkeeper,left,"Jul 1, 2000",Brad Jones,"1,94m",4042,"['Australia', 'England']",Middlesbrough FC U18,22,"Mar 19, 1982",Retired
Goalkeeper,right,"Jul 1, 2003",Ross Turnbull,"1,93m",29159,['England'],Middlesbrough FC U18,19,"Jan 4, 1985",Retired
Centre-Back,right,"Oct 20, 2000",Ugo Ehiogu,"1,92m",3247,"['England', 'Nigeria']",: Ablöse €12.20m,31,"Nov 3, 1972",---
Centre-Back,right,"Jan 1, 2003",Chris Riggott,"1,83m",3782,['England'],: Ablöse €2.23m,23,"Sep 1, 1980",Retired
Centre-Back,right,"Jul 1, 2001",Gareth Southgate,"1,83m",3744,['England'],: Ablöse €9.75m,33,"Sep 3, 1970",Retired
Centre-Back,right,"Mar 1, 2011",Andrew Davies,"1,90m",3869,['England'],Stoke City,19,"Dec 17, 1984",Retired
Centre-Back,right,"Jul 1, 2004",Matthew Bates,"1,78m",29149,['England'],Middlesbrough FC U18,17,"Dec 10, 1986",Retired
Left-Back,left,"Jul 1, 2002",Franck Queudrue,"1,83m",3711,['France'],: Ablöse €3.75m,25,"Aug 27, 1978",Retired
Left-Back,left,"Jul 1, 2003",Alan Wright,"1,63m",3331,['England'],: Ablöse free transfer,32,"Sep 28, 1971",Retired
Left-Back,left,"Jul 1, 1998",Colin Cooper,"1,82m",3867,['England'],: Ablöse €3.75m,37,"Feb 28, 1967",Retired
Left-Back,left,"Jul 1, 2001",David Murphy,"1,85m",3868,['England'],Middlesbrough FC U18,20,"Mar 1, 1984",Retired
Right-Back,right,"Jul 1, 1997",Robbie Stockdale,"1,83m",3712,"['Scotland', 'England']",Middlesbrough FC U18,24,"Nov 30, 1979",Retired
Right-Back,right,"Aug 1, 2003",Danny Mills,"1,80m",3743,['England'],Leeds United,27,"May 18, 1977",Retired
Right-Back,right,"Jul 2, 2012",Stuart Parnaby,"1,78m",3866,['England'],: Ablöse free transfer,21,"Jul 19, 1982",Retired
Right-Back,right,"Jul 1, 2003",Brian Close,"1,78m",4223,['Northern Ireland'],Middlesbrough FC Reserves,22,"Jan 27, 1982",Guisborough Town FC
Defensive Midfield,right,"Aug 1, 2002",George Boateng,"1,76m",3358,"['Netherlands', 'Ghana']",: Ablöse €6.90m,28,"Sep 5, 1975",Retired
Defensive Midfield,right,"Aug 1, 2003",Doriva,"1,75m",3814,"['Brazil', 'Italy']",Celta de Vigo,32,"May 28, 1972",Retired
Central Midfield,right,"Aug 4, 2001",Jonathan Greening,"1,80m",3865,['England'],Manchester United,25,"Jan 2, 1979",Retired
Central Midfield,right,"Aug 4, 2001",Mark Wilson,"1,83m",3327,['England'],Manchester United,25,"Feb 9, 1979",Retired
Central Midfield,right,"Jul 1, 2004",James Morrison,"1,83m",27614,"['Scotland', 'England']",Middlesbrough FC U18,18,"May 25, 1986",Retired
Right Midfield,right,"Jul 1, 2004",Gaizka Mendieta,"1,73m",7603,['Spain'],: Ablöse free transfer,30,"Mar 27, 1974",Retired
Right Midfield,right,"Sep 1, 2001",Allan Johnston,"1,81m",3649,['Scotland'],: Ablöse €900k,30,"Dec 14, 1973",Retired
Right Midfield,right,"Jul 1, 2002",Craig Dove,"1,77m",4040,['England'],Middlesbrough FC U18,20,"Aug 16, 1983",Retired
Left Midfield,left,"Jul 16, 2015",Stewart Downing,"1,80m",4063,['England'],: Ablöse €7.90m,19,"Jul 22, 1984",Retired
Attacking Midfield,right,"Jul 26, 2002",Juninho Paulista,"1,67m",3505,"['Brazil', 'Italy']",: Ablöse €6.90m,31,"Feb 22, 1973",Retired
Attacking Midfield,left,"Jan 1, 2000",Carlos Marinelli,"1,79m",29613,"['Argentina', 'Italy']",CA Boca Juniors,22,"Mar 14, 1982",Retired
Attacking Midfield,,"Feb 2, 2004",Ricardinho,,13833,"['Brazil', 'Italy']",São Paulo Futebol Clube,28,"May 23, 1976",Retired
Left Winger,left,"Jul 31, 2004",Boudewijn Zenden,"1,74m",3173,['Netherlands'],: Ablöse free transfer,27,"Aug 15, 1976",Retired
Second Striker,right,"Jul 1, 2001",Szilárd Németh,"1,78m",3863,['Slovakia'],: Ablöse €6.75m,26,"Aug 8, 1977",Retired
Centre-Forward,right,,Cameron Jerome,"1,85m",35855,"['Grenada', 'England']",,17,"Aug 14, 1986",Without Club
Centre-Forward,right,"Jul 1, 2002",Massimo Maccarone,"1,80m",3713,['Italy'],: Ablöse €9.05m,24,"Sep 6, 1979",Retired
Centre-Forward,right,"Jul 1, 2003",Malcolm Christie,"1,84m",3790,['England'],: Ablöse €4.50m,25,"Apr 11, 1979",Retired
Centre-Forward,right,"Jul 1, 2000",Joseph-Désiré Job,"1,78m",3650,"['Cameroon', 'France']",: Ablöse €4.50m,26,"Dec 1, 1977",Retired
Centre-Forward,right,"Jan 31, 2003",Michael Ricketts,"1,88m",4062,['England'],: Ablöse €5.25m,25,"Dec 4, 1978",Retired
