position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 28, 1997",Paul Jones,"1,91m",3684,['Wales'],: Ablöse €1.35m,37,"Apr 18, 1967",Retired
Goalkeeper,right,"Jan 28, 2004",Paul Smith,"1,93m",16092,['England'],: Ablöse €750k,24,"Dec 17, 1979",Retired
Goalkeeper,right,"Aug 23, 2002",Antti Niemi,"1,86m",3101,['Finland'],Heart of Midlothian FC,32,"May 31, 1972",Retired
Goalkeeper,,"Jul 1, 2004",Michael Poke,"1,85m",28807,['England'],Southampton FC U18,18,"Nov 21, 1985",Retired
Goalkeeper,,"Jul 1, 2000",Alan Blayney,"1,89m",28806,['Northern Ireland'],Southampton FC U18,22,"Oct 9, 1981",Retired
Centre-Back,right,"Jul 1, 1996",Claus Lundekvam,"1,91m",3687,['Norway'],SK Brann,31,"Feb 22, 1973",Retired
Centre-Back,right,"Jul 1, 2002",Michael Svensson,"1,88m",3680,['Sweden'],: Ablöse €3.00m,28,"Nov 25, 1975",Retired
Centre-Back,right,"Jul 14, 2003",Fitz Hall,"1,93m",6580,['England'],: Ablöse €375k,23,"Dec 20, 1980",Retired
Centre-Back,right,"Jul 1, 2004",Martin Cranie,"1,83m",27659,"['England', 'Scotland']",Southampton FC U18,17,"Sep 26, 1986",Retired
Centre-Back,left,"Jan 31, 2003",Danny Higginbotham,"1,85m",3686,"['Gibraltar', 'England']",: Ablöse €2.25m,25,"Dec 29, 1978",Retired
Centre-Back,right,"Jul 1, 2003",Darren Kenton,"1,75m",4181,['England'],: Ablöse free transfer,25,"Sep 13, 1978",Retired
Centre-Back,right,"Oct 1, 2007",Andrew Davies,"1,90m",3869,['England'],Middlesbrough FC,19,"Dec 17, 1984",Retired
Centre-Back,right,"Jul 1, 2004",Matt Mills,"1,91m",25384,['England'],Southampton FC U18,17,"Jul 14, 1986",Retired
Left-Back,left,"Jul 21, 2003",Graeme Le Saux,"1,78m",3157,"['England', 'Jersey']",: Ablöse ?,35,"Oct 17, 1968",Retired
Left-Back,left,"Feb 6, 2004",Stephen Crainey,"1,75m",9499,['Scotland'],Celtic FC,23,"Jun 22, 1981",Retired
Left-Back,left,"Jan 1, 1987",Francis Benali,"1,78m",3298,['England'],Southampton FC U18,35,"Dec 30, 1968",Retired
Right-Back,,"Mar 1, 1989",Jason Dodd,,3685,['England'],Bath City,33,"Nov 2, 1970",Retired
Right-Back,right,"Jan 1, 2002",Paul Telfer,"1,75m",3362,['Scotland'],Coventry City,32,"Oct 21, 1971",Retired
Defensive Midfield,right,"Jul 1, 1995",Matt Oakley,"1,77m",3784,['England'],Southampton FC U18,26,"Aug 17, 1977",Retired
Defensive Midfield,left,"Jul 1, 2001",Anders Svensson,"1,78m",3688,['Sweden'],IF Elfsborg,27,"Jul 17, 1976",Retired
Defensive Midfield,right,"Jul 25, 2003",Yoann Folly,"1,75m",7021,"['Togo', 'France']",: Ablöse €375k,19,"Jun 6, 1985",Retired
Defensive Midfield,right,"Jul 1, 2003",Chris Baird,"1,85m",4115,['Northern Ireland'],Southampton FC Reserves,22,"Feb 25, 1982",Retired
Central Midfield,left,"Feb 1, 1999",Chris Marsden,"1,80m",4117,['England'],: Ablöse €1.20m,35,"Jan 3, 1969",Retired
Central Midfield,right,"Jul 10, 2001",Rory Delap,"1,83m",4112,"['Ireland', 'England']",: Ablöse €6.00m,27,"Jul 6, 1976",Retired
Central Midfield,right,"Jan 31, 2003",David Prutton,"1,85m",3781,['England'],: Ablöse €3.75m,22,"Sep 12, 1981",Retired
Central Midfield,right,"Jul 1, 1999",Jo Tessem,"1,88m",4109,['Norway'],Molde FK,32,"Feb 28, 1972",Retired
Central Midfield,right,"Jul 1, 2003",Léandre Griffit,"1,73m",6240,"['France', 'Martinique']",: Ablöse free transfer,20,"May 21, 1984",Retired
Left Winger,,"Aug 5, 2003",Neil McCann,,7452,['Scotland'],: Ablöse €2.23m,29,"Aug 11, 1974",Retired
Left Winger,left,"Jan 1, 2002",Fabrice Fernandes,"1,75m",4116,['France'],: Ablöse €1.65m,24,"Oct 29, 1979",Retired
Centre-Forward,right,"Aug 14, 2003",Kevin Phillips,"1,70m",3131,['England'],Sunderland AFC,30,"Jul 25, 1973",Retired
Centre-Forward,right,"Jul 10, 1998",James Beattie,"1,85m",3112,['England'],Blackburn Rovers,26,"Feb 27, 1978",Retired
Centre-Forward,both,"Feb 16, 1999",Marians Pahars,"1,75m",3689,['Latvia'],Skonto Riga (- 2016),27,"Aug 5, 1976",Retired
Centre-Forward,left,"Sep 1, 2003",Dexter Blackstock,"1,87m",28491,"['Antigua and Barbuda', 'England']",: Ablöse €400k,18,"May 20, 1986",Retired
Centre-Forward,right,"Jan 1, 2002",Agustín Delgado,"1,88m",3849,['Ecuador'],Club Necaxa,29,"Dec 23, 1974",Retired
Centre-Forward,right,"Dec 5, 2001",Brett Ormerod,"1,80m",4113,['England'],Blackpool FC,27,"Oct 18, 1976",Retired
