position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 2006",Pavel Srnicek,"1,88m",5963,"['Czech Republic', 'France']",SC Beira-Mar,28,"Mar 10, 1968",---
Goalkeeper,right,"Aug 1, 1995",Shaka Hislop,"1,98m",4175,"['Trinidad and Tobago', 'England']",Reading FC,27,"Feb 22, 1969",Retired
Goalkeeper,,"Sep 23, 1993",Mike Hooper,"1,88m",175869,['England'],: Ablöse €628k,32,"Feb 10, 1964",Retired
Goalkeeper,right,"Jul 1, 1993",Steve Harper,"1,88m",3562,['England'],Seaham Red Star,21,"Mar 14, 1975",Retired
Goalkeeper,,,Peter Keen,"1,84m",1004612,['England'],,19,"Nov 16, 1976",Retired
Centre-Back,left,"Aug 10, 1994",Philippe Albert,"1,90m",27972,['Belgium'],: Ablöse free transfer,28,"Aug 10, 1967",Retired
Centre-Back,right,"Mar 24, 1994",Darren Peacock,"1,88m",107099,['England'],: Ablöse €5.00m,28,"Feb 3, 1968",Retired
Centre-Back,right,"Jul 1, 1989",Steve Howey,"1,86m",3138,['England'],Newcastle United U18,24,"Oct 26, 1971",Retired
Left-Back,left,"Jul 1, 1992",John Beresford,"1,68m",109487,['England'],: Ablöse €700k,29,"Sep 4, 1966",Retired
Left-Back,left,"Jul 1, 2001",Robbie Elliott,"1,79m",3577,['England'],: Ablöse free transfer,22,"Dec 25, 1973",Retired
Right-Back,right,"Jul 1, 1995",Warren Barton,"1,77m",13238,['England'],: Ablöse €4.50m,27,"Mar 19, 1969",Retired
Right-Back,right,"Jul 1, 1994",Marc Hottiger,"1,76m",15520,['Switzerland'],: Ablöse €800k,28,"Nov 7, 1967",Retired
Right-Back,right,"Nov 1, 1990",Steve Watson,"1,85m",3309,['England'],Newcastle United U18,22,"Apr 1, 1974",Retired
Defensive Midfield,right,"Jan 1, 1996",David Batty,"1,70m",3295,['England'],Blackburn Rovers,27,"Dec 2, 1968",Retired
Central Midfield,right,"Jan 20, 1994",Chris Holland,"1,77m",34608,['England'],: Ablöse €119k,20,"Sep 11, 1975",Retired
Central Midfield,right,"Jul 1, 1992",Rob Lee,"1,78m",14183,['England'],Charlton Athletic,30,"Feb 1, 1966",Retired
Central Midfield,,"Jul 1, 1996",Stuart Elliott,"1,73m",92574,['England'],Newcastle United U18,18,"Aug 27, 1977",Retired
Right Midfield,right,"Mar 1, 1995",Jim Crawford,"1,80m",24551,"['Ireland', 'United States']",Bohemian Football Club,23,"May 1, 1973",Retired
Right Midfield,right,"Jan 10, 1995",Keith Gillespie,"1,77m",3827,['Northern Ireland'],: Ablöse €1.50m,21,"Feb 18, 1975",FC Mindwell
Left Midfield,left,"Mar 9, 1993",Scott Sellars,"1,73m",175888,['England'],: Ablöse €700k,30,"Nov 27, 1965",Retired
Left Winger,right,"Jul 1, 1995",David Ginola,"1,86m",104897,['France'],: Ablöse €2.85m,29,"Jan 25, 1967",Retired
Left Winger,,"Aug 1, 1993",Ritchie Appleby,,277693,['England'],Newcastle United U18,20,"Sep 18, 1975",Retired
Right Winger,right,"Feb 2, 1994",Ruel Fox,"1,68m",104904,"['Montserrat', 'England']",: Ablöse €2.50m,28,"Jan 14, 1968",Retired
Right Winger,right,"Jul 1, 2005",Lee Clark,"1,73m",3477,['England'],Fulham FC,23,"Oct 27, 1972",Retired
Right Winger,right,"Jul 1, 1995",Darren Huckerby,"1,78m",3136,['England'],: Ablöse €400k,20,"Apr 23, 1976",Retired
Second Striker,right,"Jul 16, 1993",Peter Beardsley,"1,73m",102030,['England'],: Ablöse €1.70m,35,"Jan 18, 1961",Retired
Centre-Forward,right,"Jul 6, 1995",Les Ferdinand,"1,80m",3645,"['England', 'St. Lucia']",: Ablöse €9.50m,29,"Dec 8, 1966",Retired
Centre-Forward,right,"Jan 1, 1996",Faustino Asprilla,"1,76m",102150,['Colombia'],: Ablöse €7.60m,26,"Nov 10, 1969",Retired
Centre-Forward,,"Aug 1, 1993",Malcolm Allen,,181599,['Wales'],: Ablöse €350k,29,"Mar 21, 1967",Retired
Centre-Forward,right,"Aug 1, 1995",Paul Brayson,"1,63m",224845,['England'],Newcastle United U18,18,"Sep 16, 1977",Without Club
Centre-Forward,,"Sep 1, 1994",Paul Kitson,"1,80m",107813,['England'],: Ablöse €3.38m,25,"Jan 9, 1971",Retired
