position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1991",Peter Schmeichel,"1,96m",3465,"['Denmark', 'Poland']",Bröndby IF,32,"Nov 18, 1963",Retired
Goalkeeper,left,"Jan 31, 1996",Tony Coton,"1,88m",176010,['England'],: Ablöse €575k,35,"May 19, 1961",Retired
Goalkeeper,,"Jul 1, 1992",Kevin Pilkington,"1,85m",77354,['England'],Manchester United U18,22,"Mar 8, 1974",Retired
Centre-Back,right,"Jan 1, 1996",William Prunier,"1,84m",6979,['France'],: Ablöse ?,28,"Aug 14, 1967",Retired
Centre-Back,right,"Dec 1, 1987",Steve Bruce,"1,83m",104635,['England'],: Ablöse €1.20m,35,"Dec 31, 1960",Retired
Centre-Back,right,"Jul 1, 1989",Gary Pallister,"1,93m",106917,['England'],: Ablöse €2.60m,31,"Jun 30, 1965",Retired
Centre-Back,right,"Jul 1, 1994",David May,"1,84m",3538,['England'],Blackburn Rovers,26,"Jun 24, 1970",Retired
Centre-Back,,"Aug 1, 1992",Pat McGibbon,,150453,['Northern Ireland'],Portadown FC U21,22,"Sep 6, 1973",Retired
Centre-Back,right,"Jul 1, 1992",Chris Casper,"1,83m",150434,['England'],Manchester United U18,21,"Apr 28, 1975",Retired
Left-Back,right,"Jul 1, 1990",Denis Irwin,"1,73m",4280,['Ireland'],: Ablöse €700k,30,"Oct 31, 1965",Retired
Right-Back,right,"Jul 1, 1991",Paul Parker,"1,70m",101381,['England'],: Ablöse €2.43m,32,"Apr 4, 1964",Retired
Right-Back,right,"Jul 1, 1992",Gary Neville,"1,80m",3403,['England'],Manchester United U18,21,"Feb 18, 1975",Retired
Right-Back,right,"Jul 1, 1994",Phil Neville,"1,80m",3404,['England'],Manchester United U18,19,"Jan 21, 1977",Retired
Right-Back,right,"Jul 1, 1992",John O'Kane,"1,78m",150458,['England'],Manchester United U18,21,"Nov 15, 1974",Retired
Defensive Midfield,right,"Jul 1, 1992",Nicky Butt,"1,78m",3543,['England'],Manchester United U18,21,"Jan 21, 1975",Retired
Central Midfield,,"Jul 1, 1993",Roy Keane,,3396,['Ireland'],: Ablöse €4.40m,24,"Aug 10, 1971",Retired
Central Midfield,,"Jul 1, 1992",Simon Davies,"1,83m",176012,"['Wales', 'England']",Manchester United U18,22,"Apr 23, 1974",Retired
Central Midfield,right,"Jan 8, 2012",Paul Scholes,"1,68m",3397,['England'],,21,"Nov 16, 1974",Retired
Central Midfield,right,"Jul 1, 1992",David Beckham,"1,82m",3139,['England'],Manchester United U18,21,"May 2, 1975",Retired
Central Midfield,right,"Jul 1, 1994",Michael Appleton,"1,75m",3279,['England'],Manchester United U18,20,"Dec 4, 1975",Retired
Right Midfield,right,"Jul 1, 1994",Terry Cooke,"1,70m",13404,['England'],Manchester United U18,19,"Aug 5, 1976",Retired
Left Midfield,left,"Jul 1, 1988",Lee Sharpe,"1,83m",107229,['England'],: Ablöse €275k,25,"May 27, 1971",Retired
Left Midfield,left,"Jul 1, 1991",Ryan Giggs,"1,79m",3406,['Wales'],Manchester United U18,22,"Nov 29, 1973",Retired
Left Winger,left,"Jan 1, 1993",Ben Thornley,"1,72m",16727,['England'],Manchester United Reserves,21,"Apr 21, 1975",Retired
Second Striker,right,"Nov 26, 1992",Éric Cantona,"1,87m",12000,['France'],: Ablöse €1.80m,30,"May 24, 1966",Retired
Second Striker,right,"Jul 30, 1987",Brian McClair,"1,78m",101130,['Scotland'],Celtic FC,32,"Dec 8, 1963",Retired
Centre-Forward,,"Jul 12, 1994",Graeme Tomlinson,"1,75m",150468,['England'],Bradford City,20,"Dec 10, 1975",Retired
Centre-Forward,right,"Jan 12, 1995",Andy Cole,"1,75m",3238,"['England', 'Jamaica']",Newcastle United,24,"Oct 15, 1971",Retired
