position,foot,status,joinedOn,name,height,id,nationality,marketValue,joined,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Aug 5, 2023",Robert Sánchez,"1,97m",403151,"['Spain', 'England']",€20.00m,,Brighton & Hove Albion,26,"Nov 18, 1997",Chelsea FC
Goalkeeper,right,,"Aug 26, 2023",Djordje Petrovic,"1,94m",465555,['Serbia'],€20.00m,,New England Revolution,24,"Oct 8, 1999",RC Strasbourg Alsace
Goalkeeper,right,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Jul 28, 2021",Marcus Bettinelli,"1,93m",116648,"['England', 'Italy']",€1.00m,,Fulham FC,32,"May 24, 1992",Chelsea FC
Goalkeeper,right,,"Jul 1, 2023",Lucas Bergström,"2,05m",490606,['Finland'],€700k,"Returned after loan spell with IF Brommapojkarna; date: Jun 18, 2024; fee: End of loan",Chelsea FC U21,21,"Sep 5, 2002",Chelsea FC
Goalkeeper,right,,,Teddy Sharman-Lowe,"1,89m",731466,['England'],€300k,,,21,"Mar 30, 2003",Doncaster Rovers
Goalkeeper,,unknown injury - Return unknown,"Jul 1, 2024",Eddie Beach,"1,96m",732120,"['Wales', 'England']",€250k,,Chelsea FC U21,20,"Oct 9, 2003",Crawley Town
Goalkeeper,right,,,Ted Curd,"1,90m",857792,['England'],€150k,,,18,"Feb 14, 2006",Hampton & Richmond Borough
Goalkeeper,,,,Max Merrick,,827435,['England'],€100k,,,18,"Nov 10, 2005",Chelsea FC U21
Centre-Back,left,,"Jul 1, 2022",Levi Colwill,"1,87m",614258,['England'],€50.00m,,Chelsea FC U21,21,"Feb 26, 2003",Chelsea FC
Centre-Back,right,,"Aug 4, 2023",Axel Disasi,"1,90m",386047,"['France', 'DR Congo']",€40.00m,,AS Monaco,26,"Mar 11, 1998",Chelsea FC
Centre-Back,left,,"Jan 5, 2023",Benoît Badiashile,"1,94m",463603,"['France', 'DR Congo']",€30.00m,,AS Monaco,23,"Mar 26, 2001",Chelsea FC
Centre-Back,right,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Aug 31, 2022",Wesley Fofana,"1,86m",475411,"['France', ""Cote d'Ivoire""]",€25.00m,,Leicester City,23,"Dec 17, 2000",Chelsea FC
Centre-Back,right,,"Jul 1, 2021",Trevoh Chalobah,"1,92m",346314,"['England', 'Sierra Leone']",€13.00m,,Chelsea FC U23,24,"Jul 5, 1999",Crystal Palace
Centre-Back,right,,"Jul 1, 2023",Alfie Gilchrist,"1,83m",790992,['England'],€5.00m,,Chelsea FC U21,20,"Nov 28, 2003",Sheffield United
Centre-Back,left,,"Jul 1, 2024",Bashir Humphreys,"1,86m",612517,"['England', 'Uganda']",€4.80m,,Chelsea FC U21,21,"Mar 15, 2003",Burnley FC
Centre-Back,left,,"Aug 27, 2020",Malang Sarr,"1,83m",344596,"['France', 'Senegal']",€4.00m,,OGC Nice,25,"Jan 23, 1999",RC Lens
Centre-Back,right,,"Aug 28, 2020",Thiago Silva,"1,81m",29241,"['Brazil', 'France']",€1.00m,,: Ablöse free transfer,39,"Sep 22, 1984",Fluminense Football Club
Centre-Back,right,,,Josh Brooking,,566832,"['England', 'South Africa']",€500k,,,21,"Sep 1, 2002",Dorking Wanderers
Centre-Back,right,,,Billy Gee,,796299,['England'],€250k,,,18,"Jul 30, 2005",Norwich City U21
Centre-Back,,,,Harrison Murray-Campbell,"1,84m",985691,['England'],€250k,,,17,"Aug 4, 2006",Chelsea FC U21
Left-Back,left,,"Jul 1, 2023",Ian Maatsen,"1,78m",485585,"['Netherlands', 'Suriname']",€40.00m,"Returned after loan spell with Borussia Dortmund; date: Jun 30, 2024; fee: End of loan",Chelsea FC U21,22,"Mar 10, 2002",Aston Villa
Left-Back,left,"No eligibility - until Dec 31, 2024 - UEFA Conference League","Aug 26, 2020",Ben Chilwell,"1,80m",316125,"['England', 'New Zealand']",€28.00m,,Leicester City,27,"Dec 21, 1996",Chelsea FC
Left-Back,left,,"Aug 5, 2022",Marc Cucurella,"1,73m",284857,['Spain'],€25.00m,,Brighton & Hove Albion,25,"Jul 22, 1998",Chelsea FC
Left-Back,left,,,Ishé Samuels-Smith,"1,86m",922698,"['England', 'Jamaica']",€500k,,,18,"Jun 5, 2006",Chelsea FC U21
Left-Back,left,,,Zak Sturge,,801472,"['England', 'Guyana']",€250k,,,20,"Jun 15, 2004",Chelsea FC U21
Left-Back,left,,,Dylan Williams,"1,77m",732117,['England'],€200k,,,20,"Sep 13, 2003",Burton Albion
Right-Back,right,Team captain,"Jul 1, 2019",Reece James,"1,80m",472423,['England'],€40.00m,,Chelsea FC U23,24,"Dec 8, 1999",Chelsea FC
Right-Back,right,,"Jan 29, 2023",Malo Gusto,"1,78m",620322,"['France', 'Martinique']",€35.00m,,Olympique Lyon,21,"May 19, 2003",Chelsea FC
