position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1999",David James,,3646,"['England', 'Jamaica']",: Ablöse €2.40m,30,"Aug 1, 1970",Retired
Goalkeeper,,"Nov 1, 1999",Neil Cutler,"1,93m",13563,['England'],Chester City (- 2010),24,"Sep 3, 1976",Retired
Goalkeeper,right,"Jan 1, 1999",Peter Enckelman,"1,88m",3719,['Finland'],Turun Palloseura,24,"Mar 10, 1977",Retired
Centre-Back,right,"Jul 12, 1991",Ugo Ehiogu,"1,92m",3247,"['England', 'Nigeria']",: Ablöse €60k,28,"Nov 3, 1972",---
Centre-Back,right,"Jul 1, 1995",Gareth Southgate,"1,83m",3744,['England'],: Ablöse €3.75m,30,"Sep 3, 1970",Retired
Centre-Back,,"Jul 20, 2000",Alpay Özalan,,3504,['Türkiye'],: Ablöse €6.72m,28,"May 29, 1973",Retired
Left-Back,right,"Jul 1, 1996",Aaron Lescott,"1,68m",22743,['England'],: Ablöse -,22,"Dec 2, 1978",Retired
Left-Back,left,"Mar 1, 1995",Alan Wright,"1,63m",3331,['England'],Blackburn Rovers,29,"Sep 28, 1971",Retired
Left-Back,,"Dec 6, 2000",Steve Staunton,,3839,['Ireland'],: Ablöse free transfer,32,"Jan 19, 1969",Retired
Right-Back,right,"Mar 9, 1999",Mark Delaney,"1,85m",3841,['Wales'],: Ablöse €375k,25,"May 13, 1976",Retired
Right-Back,right,"Jul 1, 2000",Jonathan Bewers,"1,73m",4073,['England'],: Ablöse -,18,"Sep 10, 1982",Retired
Defensive Midfield,right,"Jul 1, 1999",George Boateng,"1,76m",3358,"['Netherlands', 'Ghana']",Coventry City,25,"Sep 5, 1975",Retired
Defensive Midfield,right,"Jan 1, 1995",Ian Taylor,"1,88m",3667,['England'],: Ablöse €1.50m,33,"Jun 4, 1968",Retired
Defensive Midfield,left,"Jul 1, 1998",Gareth Barry,"1,84m",3291,['England'],: Ablöse -,20,"Feb 23, 1981",Unknown
Defensive Midfield,left,"Jul 1, 1998",Jlloyd Samuel,"1,80m",4067,"['Trinidad and Tobago', 'England']",: Ablöse -,20,"Mar 29, 1981",---
Central Midfield,right,"Jul 1, 1998",Michael Standing,"1,78m",13610,['England'],: Ablöse -,20,"Mar 20, 1981",Retired
Central Midfield,right,"Jul 1, 1994",Lee Hendrie,"1,68m",4069,['England'],: Ablöse -,24,"May 18, 1977",Retired
Central Midfield,left,"Jul 1, 2000",Thomas Hitzlsperger,"1,84m",1573,['Germany'],: Ablöse free transfer,19,"Apr 5, 1982",Retired
Right Midfield,right,"Jul 1, 2000",Stephen Cooke,"1,73m",4074,['England'],: Ablöse -,18,"Feb 15, 1983",Retired
Right Midfield,,"Sep 8, 1998",Paul Merson,,3250,['England'],: Ablöse €6.75m,33,"Mar 20, 1968",Retired
Right Midfield,right,"Mar 1, 1999",Steve Stone,"1,75m",3364,['England'],: Ablöse €8.00m,29,"Aug 20, 1971",Retired
Left Midfield,left,"Jul 1, 1998",Alan Thompson,"1,83m",3485,['England'],: Ablöse €7.20m,27,"Dec 22, 1973",Retired
Left Midfield,left,"Jul 1, 1999",John McGrath,"1,78m",42683,['Ireland'],: Ablöse -,21,"Mar 27, 1980",Retired
Left Winger,right,"Jul 1, 2000",David Ginola,"1,86m",104897,['France'],: Ablöse ?,34,"Jan 25, 1967",Retired
Centre-Forward,both,"Jul 1, 2000",Luc Nilis,"1,83m",27656,['Belgium'],: Ablöse ?,34,"May 25, 1967",Retired
Centre-Forward,right,"Jul 1, 2002",Stefan Moore,"1,78m",4076,['England'],: Ablöse -,17,"Sep 28, 1983",Retired
Centre-Forward,right,"Jul 1, 1995",Richard Walker,"1,82m",16103,['England'],: Ablöse -,23,"Nov 8, 1977",Retired
Centre-Forward,both,"Jan 1, 2001",Juan Pablo Ángel,"1,85m",3278,['Colombia'],: Ablöse €14.40m,25,"Oct 24, 1975",Retired
Centre-Forward,right,"Nov 5, 1998",Dion Dublin,"1,88m",3763,['England'],Coventry City,32,"Apr 22, 1969",Retired
Centre-Forward,right,"Jul 1, 1996",Julian Joachim,"1,67m",10027,"['England', 'St. Vincent & Grenadinen']",: Ablöse €2.10m,26,"Sep 20, 1974",Retired
Centre-Forward,right,"Jul 1, 1998",Darius Vassell,"1,71m",3236,"['England', 'Jamaica']",: Ablöse -,21,"Jun 13, 1980",Retired
Centre-Forward,left,"Oct 10, 2000",Gilles De Bilde,"1,80m",12061,['Belgium'],: Ablöse ?,30,"Jun 9, 1971",Retired
