position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jan 1, 2001",Andy Goram,"1,81m",101123,['Scotland'],Motherwell FC,37,"Apr 13, 1964",---
Goalkeeper,left,"Jul 1, 2000",Fabien Barthez,"1,80m",3289,['France'],: Ablöse €11.70m,30,"Jun 28, 1971",Retired
Goalkeeper,left,"Jul 1, 1999",Mark Bosnich,"1,85m",3249,"['Australia', 'Croatia']",: Ablöse free transfer,29,"Jan 13, 1972",Retired
Goalkeeper,,"Jul 1, 1996",Raimond van der Gouw,"1,91m",3644,['Netherlands'],Vitesse Arnhem,38,"Mar 24, 1963",Retired
Goalkeeper,right,,Paul Rachubka,"1,85m",4098,"['England', 'United States']",,20,"May 21, 1981",Retired
Centre-Back,right,"Jul 1, 1994",David May,"1,84m",3538,['England'],Blackburn Rovers,31,"Jun 24, 1970",Retired
Centre-Back,right,"Jul 1, 1996",Ronny Johnsen,"1,90m",3578,['Norway'],: Ablöse €2.23m,32,"Jun 10, 1969",Retired
Centre-Back,right,"Jul 1, 1998",Jaap Stam,"1,91m",3557,['Netherlands'],: Ablöse €17.00m,28,"Jul 17, 1972",Retired
Centre-Back,right,"Jul 1, 1996",Wes Brown,"1,85m",3405,['England'],Manchester United U18,21,"Oct 13, 1979",Retired
Centre-Back,right,"Jul 1, 2001",John O'Shea,"1,92m",3540,['Ireland'],Manchester United Reserves,20,"Apr 30, 1981",Retired
Left-Back,left,"Jul 1, 2000",Paul Tierney,"1,78m",4231,"['Ireland', 'England']",Manchester United U18,18,"Sep 15, 1982",Unknown
Left-Back,right,"Jul 1, 1990",Denis Irwin,"1,73m",4280,['Ireland'],: Ablöse €700k,35,"Oct 31, 1965",Retired
Left-Back,left,"Jan 1, 2000",Quinton Fortune,"1,82m",3541,"['South Africa', 'England']",: Ablöse €2.25m,24,"May 21, 1977",Retired
Left-Back,,"Sep 10, 1999",Mikaël Silvestre,,3393,"['France', 'Guadeloupe']",: Ablöse €5.70m,23,"Aug 9, 1977",Retired
Right-Back,right,"Jul 1, 2001",Mark Lynch,"1,80m",3537,['England'],Manchester United U18,19,"Sep 2, 1981",Retired
Right-Back,right,"Jul 1, 1992",Gary Neville,"1,80m",3403,['England'],Manchester United U18,26,"Feb 18, 1975",Retired
Right-Back,right,"Jul 1, 1994",Phil Neville,"1,80m",3404,['England'],Manchester United U18,24,"Jan 21, 1977",Retired
Right-Back,right,"Jul 1, 1997",Henning Berg,"1,83m",3823,"['Norway', 'Cyprus']",Blackburn Rovers,31,"Sep 1, 1969",Retired
Right-Back,right,"Jul 1, 1995",Mike Clegg,"1,73m",106894,['England'],Manchester United U18,23,"Jul 3, 1977",Retired
Defensive Midfield,right,"Jul 1, 1992",Nicky Butt,"1,78m",3543,['England'],Manchester United U18,26,"Jan 21, 1975",Retired
Central Midfield,right,"Jul 1, 1992",David Beckham,"1,82m",3139,['England'],Manchester United U18,26,"May 2, 1975",Retired
Central Midfield,,"Jul 1, 1993",Roy Keane,,3396,['Ireland'],: Ablöse €4.40m,29,"Aug 10, 1971",Retired
Central Midfield,right,"Jan 8, 2012",Paul Scholes,"1,68m",3397,['England'],,26,"Nov 16, 1974",Retired
Central Midfield,left,"Jul 1, 1994",Ronnie Wallwork,"1,78m",3305,['England'],Manchester United U18,23,"Sep 10, 1977",Retired
Central Midfield,right,"Jul 1, 1997",Mark Wilson,"1,83m",3327,['England'],Manchester United U18,22,"Feb 9, 1979",Retired
Central Midfield,right,"Jan 1, 2000",Michael Stewart,"1,80m",3246,['Scotland'],Manchester United U18,20,"Feb 26, 1981",Retired
Central Midfield,right,"Mar 25, 1998",Jonathan Greening,"1,80m",3865,['England'],York City,22,"Jan 2, 1979",Retired
Right Midfield,right,"Jul 1, 1997",Michael Twiss,"1,80m",67350,['England'],Manchester United Reserves,23,"Dec 26, 1977",Retired
Left Midfield,left,"Jul 1, 1998",Jesper Blomqvist,"1,76m",3095,['Sweden'],: Ablöse €7.00m,27,"Feb 5, 1974",Retired
Left Midfield,left,"Jul 1, 1991",Ryan Giggs,"1,79m",3406,['Wales'],Manchester United U18,27,"Nov 29, 1973",Retired
Attacking Midfield,right,"Jul 1, 1999",Luke Chadwick,"1,80m",3658,['England'],Manchester United Reserves,20,"Nov 18, 1980",Retired
Left Winger,left,"Feb 16, 1999",Bojan Djordjic,"1,83m",3659,"['Sweden', 'Serbia']",IF Brommapojkarna,19,"Feb 6, 1982",Retired
Right Winger,right,,Alex Notman,"1,70m",11729,['Scotland'],,21,"Dec 10, 1979",Retired
Centre-Forward,right,"Jan 12, 1995",Andy Cole,"1,75m",3238,"['England', 'Jamaica']",Newcastle United,29,"Oct 15, 1971",Retired
Centre-Forward,,"Jul 1, 1997",Teddy Sheringham,,3392,['England'],: Ablöse €5.30m,35,"Apr 2, 1966",Retired
Centre-Forward,,"Jul 1, 1998",Dwight Yorke,"1,78m",3223,"['Trinidad and Tobago', 'England']",: Ablöse €19.25m,29,"Nov 3, 1971",Retired
Centre-Forward,both,"Jul 29, 1996",Ole Gunnar Solskjær,"1,79m",3394,['Norway'],Molde FK,28,"Feb 26, 1973",Retired
Centre-Forward,right,"Jul 1, 1998",David Healy,"1,73m",14021,['Northern Ireland'],Manchester United U18,21,"Aug 5, 1979",Retired
Centre-Forward,right,"Jul 1, 1999",Danny Webber,"1,78m",3551,['England'],Manchester United U18,19,"Dec 28, 1981",Retired
