position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1997",Nicky Weaver,"1,91m",3310,['England'],Mansfield Town,22,"Mar 2, 1979",Retired
Goalkeeper,,"Mar 1, 1997",Tommy Wright,"1,85m",206780,['Northern Ireland'],: Ablöse €675k,37,"Sep 26, 1963",Retired
Goalkeeper,right,"Jan 12, 2001",Carlo Nash,"1,97m",3804,['England'],: Ablöse €125k,27,"Sep 13, 1973",Retired
Goalkeeper,,"Aug 1, 1999",Richard McKinney,"1,88m",259499,['Northern Ireland'],: Ablöse ?,22,"May 18, 1979",Retired
Goalkeeper,right,,Brian Murphy,"1,85m",4190,['Ireland'],,18,"May 7, 1983",Retired
Centre-Back,right,"Mar 10, 1998",Richard Jobson,"1,85m",175897,['England'],: Ablöse free transfer,38,"May 9, 1963",Retired
Centre-Back,right,"Jul 1, 1997",Gerard Wiekens,"1,81m",3319,['Netherlands'],: Ablöse €454k,28,"Feb 25, 1973",Retired
Centre-Back,right,"Oct 29, 1998",Andy Morrison,"1,80m",175898,['Scotland'],: Ablöse €80k,30,"Jul 30, 1970",Retired
Centre-Back,right,"Mar 22, 2000",Spencer Prior,"1,91m",12722,"['England', 'Australia']",: Ablöse €700k,30,"Apr 22, 1971",Retired
Centre-Back,,"Jul 1, 2001",Paul Ritchie,,3805,['Scotland'],: Ablöse €750k,25,"Aug 21, 1975",Retired
Centre-Back,right,"Oct 18, 2000",Richard Dunne,"1,88m",3807,['Ireland'],: Ablöse €4.50m,21,"Sep 21, 1979",Retired
Centre-Back,right,"Jul 1, 1999",Steve Howey,"1,86m",3138,['England'],Newcastle United,29,"Oct 26, 1971",Retired
Centre-Back,right,"Jul 1, 1999",Rhys Day,"1,85m",3355,['Wales'],: Ablöse -,18,"Aug 31, 1982",Retired
Left-Back,left,"Jul 1, 1998",Danny Tiatto,"1,73m",3227,"['Australia', 'Italy']",FC Baden 1897,28,"May 22, 1973",Retired
Left-Back,left,"Jul 1, 1999",Mark Kennedy,"1,80m",3488,"['Ireland', 'England']",: Ablöse €1.38m,25,"May 15, 1976",Retired
Left-Back,left,"Aug 7, 1999",Danny Granville,"1,80m",13789,['England'],: Ablöse €1.40m,26,"Jan 19, 1975",Retired
Right-Back,right,"Jul 1, 1992",Richard Edghill,"1,75m",13724,['England'],: Ablöse -,26,"Sep 23, 1974",Retired
Right-Back,right,"Oct 24, 2000",Laurent Charvet,"1,87m",107083,['France'],Newcastle United,28,"May 8, 1973",Retired
Defensive Midfield,right,"Jul 1, 1994",Lee Crooks,"1,88m",21363,['England'],: Ablöse -,23,"Jan 14, 1978",Ossett Town (- 2018)
Defensive Midfield,left,"Jul 1, 1997",Kevin Horlock,"1,83m",3810,"['Northern Ireland', 'England']",Swindon Town,28,"Nov 1, 1972",Retired
