position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 2000",Sam Russell,"1,83m",4043,['England'],Middlesbrough FC U18,18,"Oct 4, 1982",Retired
Goalkeeper,,"Aug 11, 1995",Gary Walsh,"1,91m",13547,['England'],: Ablöse €700k,33,"Mar 21, 1968",Retired
Goalkeeper,right,"Jul 1, 2000",Mark Crossley,"1,91m",4041,"['Wales', 'England']",: Ablöse free transfer,32,"Jun 16, 1969",Retired
Goalkeeper,left,"Jul 1, 2000",Brad Jones,"1,94m",4042,"['Australia', 'England']",Middlesbrough FC U18,19,"Mar 19, 1982",Retired
Goalkeeper,right,"Mar 10, 1998",Marlon Beresford,"1,85m",11479,['England'],: Ablöse free transfer,31,"Sep 2, 1969",Retired
Goalkeeper,,"Feb 21, 1997",Mark Schwarzer,,3357,"['Australia', 'Germany']",Bradford City,28,"Oct 6, 1972",Retired
Centre-Back,both,"Jul 1, 1997",Jason Gavin,"1,85m",10380,['Ireland'],Middlesbrough FC U18,21,"Mar 14, 1980",Retired
Centre-Back,right,"Jul 1, 1998",Gary Pallister,"1,93m",106917,['England'],Manchester United,36,"Jun 30, 1965",Retired
Centre-Back,,"Dec 3, 1993",Steve Vickers,"1,85m",3935,['England'],: Ablöse €830k,33,"Oct 13, 1967",Retired
Centre-Back,right,"Oct 20, 2000",Ugo Ehiogu,"1,92m",3247,"['England', 'Nigeria']",: Ablöse €12.20m,28,"Nov 3, 1972",---
Left-Back,left,"Jul 1, 1998",Dean Gordon,"1,83m",10049,['England'],: Ablöse €1.35m,28,"Feb 10, 1973",Retired
Left-Back,left,"Jul 1, 1998",Colin Cooper,"1,82m",3867,['England'],: Ablöse €3.75m,34,"Feb 28, 1967",Retired
Right-Back,,"Aug 16, 1991",Curtis Fleming,"1,78m",11353,"['Ireland', 'England']",St. Patrick's Athletic,32,"Oct 8, 1968",Retired
Right-Back,right,"Jul 1, 1997",Gianluca Festa,"1,83m",5596,['Italy'],: Ablöse ?,32,"Mar 16, 1969",Retired
Right-Back,right,"Jul 1, 1997",Robbie Stockdale,"1,83m",3712,"['Scotland', 'England']",Middlesbrough FC U18,21,"Nov 30, 1979",Retired
Right-Back,right,"Jul 1, 1998",Luke Wilkshire,"1,76m",3321,"['Australia', 'United Kingdom']",: Ablöse free transfer,19,"Oct 2, 1981",Retired
Midfielder,,,Sean Kilgannon,"1,80m",12630,['Scotland'],,20,"Mar 8, 1981",Retired
Defensive Midfield,right,"Jul 1, 2000",Christian Karembeu,"1,78m",9209,"['France', 'Neukaledonien']",: Ablöse €8.75m,30,"Dec 3, 1970",Retired
Defensive Midfield,right,"Jul 1, 2000",Paul Okon,"1,81m",4092,"['Australia', 'Belgium']",: Ablöse ?,29,"Apr 5, 1972",Retired
Central Midfield,right,"Jul 1, 1993",Phil Stamp,"1,78m",12607,['England'],Middlesbrough FC U18,25,"Dec 12, 1975",Retired
Central Midfield,right,"Jul 1, 1990",Robbie Mustoe,"1,83m",13419,['England'],: Ablöse €440k,32,"Aug 28, 1968",Retired
Central Midfield,right,"Jul 1, 1999",Mark Hudson,"1,78m",49094,['England'],Middlesbrough FC U18,20,"Oct 24, 1980",Retired
Central Midfield,,"Oct 28, 1997",Neil Maddison,,195000,['England'],Southampton FC,31,"Oct 2, 1969",Retired
Central Midfield,right,"Jul 1, 1995",Mark Summerbell,"1,75m",195687,['England'],Middlesbrough FC U18,24,"Oct 30, 1976",Retired
Central Midfield,right,"Jul 30, 1999",Paul Ince,"1,78m",3248,"['England', 'Barbados']",: Ablöse €1.50m,33,"Oct 21, 1967",Retired
Attacking Midfield,left,"Jan 1, 2000",Carlos Marinelli,"1,79m",29613,"['Argentina', 'Italy']",CA Boca Juniors,19,"Mar 14, 1982",Retired
Left Winger,left,"Mar 18, 1999",Keith O'Neill,"1,88m",10017,['Ireland'],: Ablöse ?,25,"Feb 16, 1976",Retired
Right Winger,right,"Jul 1, 1996",Anthony Ormerod,"1,78m",106162,"['Ireland', 'England']",Middlesbrough FC U18,22,"Mar 31, 1979",Retired
Centre-Forward,right,"Mar 9, 2001",Dean Windass,"1,78m",3328,['England'],Bradford City,32,"Apr 1, 1969",Retired
Centre-Forward,right,"Jul 1, 2000",Joseph-Désiré Job,"1,78m",3650,"['Cameroon', 'France']",: Ablöse €4.50m,23,"Dec 1, 1977",Retired
Centre-Forward,,"Oct 16, 1998",Brian Deane,,8058,"['England', 'St. Kitts & Nevis']",: Ablöse €4.18m,33,"Feb 7, 1968",Retired
Centre-Forward,right,"Jul 1, 1996",Andy Campbell,"1,80m",12689,['England'],Middlesbrough FC U18,22,"Apr 18, 1979",Retired
Centre-Forward,right,"Aug 7, 2000",Alen Bokšić,"1,87m",3571,['Croatia'],: Ablöse €3.45m,31,"Jan 21, 1970",Retired
Centre-Forward,right,"Jul 1, 1997",Hámilton Ricard,"1,85m",103230,['Colombia'],Deportivo Cali,27,"Jan 12, 1974",Retired
Centre-Forward,right,"Jul 1, 2000",Noel Whelan,"1,88m",3315,['England'],Coventry City,26,"Dec 30, 1974",Retired
