position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1997",Jörgen Nielsen,"1,86m",23085,['Denmark'],Hvidovre IF,30,"May 6, 1971",Retired
Goalkeeper,right,"Jul 1, 1999",Sander Westerveld,"1,93m",3427,['Netherlands'],Vitesse Arnhem,26,"Oct 23, 1974",Retired
Goalkeeper,,"Jul 1, 2000",Pegguy Arphexad,"1,90m",3282,"['France', 'Guadeloupe']",: Ablöse free transfer,28,"May 18, 1973",Retired
Centre-Back,right,"Jul 1, 1999",Stéphane Henchoz,"1,85m",3210,"['Switzerland', 'Germany']",Blackburn Rovers,26,"Sep 7, 1974",Retired
Centre-Back,right,"Jan 26, 1999",Rigobert Song,"1,83m",1419,"['Cameroon', 'France']",: Ablöse €3.69m,24,"Jul 1, 1976",Retired
Centre-Back,,"Jul 1, 2000",Markus Babbel,,192,['Germany'],: Ablöse free transfer,28,"Sep 8, 1972",Retired
Centre-Back,,"Jul 1, 1999",Sami Hyypiä,,3470,['Finland'],: Ablöse €3.90m,27,"Oct 7, 1973",Retired
Centre-Back,right,"Jul 1, 1996",Jamie Carragher,"1,85m",3597,['England'],: Ablöse -,23,"Jan 28, 1978",Retired
Centre-Back,left,"Feb 17, 1999",Djimi Traoré,"1,91m",3598,"['Mali', 'France']",: Ablöse €800k,21,"Mar 1, 1980",Retired
Centre-Back,left,"Jan 6, 1999",Frode Kippe,"1,94m",8511,['Norway'],Lillestrøm SK,23,"Jan 17, 1978",Retired
Left-Back,,"Jul 3, 1998",Steve Staunton,,3839,['Ireland'],: Ablöse free transfer,32,"Jan 19, 1969",Retired
Left-Back,left,"Sep 1, 2000",Grégory Vignal,"1,80m",4755,['France'],: Ablöse €750k,19,"Jul 19, 1981",Retired
Right-Back,right,"Jul 1, 1998",Vegard Heggem,"1,79m",3596,['Norway'],: Ablöse €5.20m,25,"Jul 13, 1975",Retired
Right-Back,right,"Jul 1, 2000",Stephen Wright,"1,83m",4126,['England'],: Ablöse -,21,"Feb 8, 1980",Retired
Defensive Midfield,right,"Jul 1, 2000",Alan Navarro,"1,78m",49711,['England'],: Ablöse -,20,"May 31, 1981",Retired
Defensive Midfield,,"Jul 17, 1999",Dietmar Hamann,,919,['Germany'],Newcastle United,27,"Aug 27, 1973",Retired
Defensive Midfield,right,"Dec 8, 2000",Igor Biscan,"1,91m",3601,['Croatia'],GNK Dinamo Zagreb,23,"May 4, 1978",Retired
Defensive Midfield,left,"Jan 1, 2001",Daniel Sjölund,"1,78m",3957,['Finland'],: Ablöse €1.50m,18,"Apr 22, 1983",Retired
Central Midfield,,"Jul 1, 1999",Layton Maxwell,"1,74m",12719,['Wales'],: Ablöse -,21,"Oct 3, 1979",Retired
Central Midfield,right,"Jan 15, 1991",Jamie Redknapp,"1,83m",3424,['England'],: Ablöse €750k,28,"Jun 25, 1973",Retired
Central Midfield,right,"Jul 1, 1997",Danny Murphy,"1,77m",3221,['England'],Crewe Alexandra,24,"Mar 18, 1977",Retired
Central Midfield,right,"Aug 1, 1998",Steven Gerrard,"1,83m",3109,['England'],: Ablöse -,21,"May 30, 1980",Retired
Central Midfield,both,"Jul 1, 2000",Gary McAllister,"1,86m",10032,['Scotland'],Coventry City,36,"Dec 25, 1964",Retired
Right Midfield,both,"Jul 1, 2001",Richie Partridge,"1,73m",3606,['Ireland'],: Ablöse -,20,"Sep 12, 1980",Retired
Left Midfield,left,"Jul 1, 2000",Christian Ziege,"1,86m",916,['Germany'],: Ablöse €9.00m,29,"Feb 1, 1972",Retired
Left Midfield,,"Jul 1, 2000",Nick Barmby,,3222,['England'],: Ablöse €9.00m,27,"Feb 11, 1974",Retired
Attacking Midfield,right,"Jul 1, 1999",Vladimir Smicer,"1,80m",3217,['Czech Republic'],: Ablöse €6.80m,28,"May 24, 1973",Retired
Attacking Midfield,,"Jul 1, 1996",Patrik Berger,,3218,['Czech Republic'],Borussia Dortmund,27,"Nov 10, 1973",Retired
Attacking Midfield,,"Jan 4, 2001",Jari Litmanen,,4675,['Finland'],: Ablöse free transfer,30,"Feb 20, 1971",Retired
Left Winger,left,"Jul 1, 2000",Bernard Diomède,"1,70m",3920,"['France', 'Guadeloupe']",AJ Auxerre,27,"Jan 23, 1974",Retired
Centre-Forward,right,"Mar 10, 2000",Emile Heskey,"1,88m",3142,"['England', 'Antigua and Barbuda']",: Ablöse €16.50m,23,"Jan 11, 1978",Retired
Centre-Forward,left,"Jan 27, 2006",Robbie Fowler,"1,80m",3225,['England'],: Ablöse free transfer,26,"Apr 9, 1975",Retired
Centre-Forward,both,"Jul 1, 1997",Michael Owen,"1,73m",1397,['England'],: Ablöse -,21,"Dec 14, 1979",Retired
Centre-Forward,,"Jul 1, 1999",Erik Meijer,,710,['Netherlands'],Bayer 04 Leverkusen,31,"Aug 2, 1969",Retired
Centre-Forward,right,"Jul 1, 1999",Titi Camara,"1,84m",106847,['Guinea'],: Ablöse €3.90m,28,"Nov 17, 1972",Retired
