position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Nov 7, 1985",Kevin Pressman,"1,85m",10242,['England'],Sheffield Wednesday U18,30,"Nov 6, 1967",Retired
Goalkeeper,right,"Jul 1, 1996",Matt Clarke,"1,91m",13781,['England'],Rotherham United,24,"Nov 3, 1973",Retired
Goalkeeper,,"Sep 22, 1997",Bruce Grobbelaar,,145786,"['Zimbabwe', 'South Africa']",: Ablöse ?,40,"Oct 6, 1957",Retired
Centre-Back,right,"Jul 1, 1994",Peter Atherton,"1,78m",13552,['England'],Coventry City,28,"Apr 6, 1970",Retired
Centre-Back,right,"Mar 16, 1996",Jon Newsome,"1,88m",107093,['England'],: Ablöse €2.25m,27,"Sep 6, 1970",Retired
Centre-Back,right,"Jul 1, 1993",Des Walker,"1,80m",10000,"['England', 'Jamaica']",UC Sampdoria,32,"Nov 26, 1965",Retired
Centre-Back,left,"Jul 1, 1995",Dejan Stefanovic,"1,80m",4308,['Serbia'],Red Star Belgrade,23,"Oct 28, 1974",Retired
Centre-Back,right,"Jan 1, 1998",Goce Sedloski,"1,89m",24625,['North Macedonia'],HNK Hajduk Split,24,"Apr 10, 1974",Retired
Centre-Back,both,"Mar 26, 1998",Émerson Thome,"1,88m",3643,"['Brazil', 'Portugal']",: Ablöse free transfer,26,"Mar 30, 1972",Retired
Left-Back,left,"Jul 1, 1994",Lee Briscoe,"1,80m",13994,['England'],Sheffield Wednesday U18,22,"Sep 30, 1975",Retired
Left-Back,both,"Aug 1, 1994",Ian Nolan,"1,83m",107097,"['Northern Ireland', 'England']",: Ablöse €2.25m,27,"Jul 9, 1970",Retired
Left-Back,left,"Jan 1, 1998",Andy Hinchcliffe,"1,78m",106797,['England'],: Ablöse €4.50m,29,"Feb 5, 1969",Retired
Right-Back,,"Nov 25, 1995",Steve Nicol,,107096,['Scotland'],: Ablöse free transfer,36,"Dec 11, 1961",Retired
Right-Back,right,"Jul 1, 1997",Patrick Blondeau,"1,74m",25883,['France'],: Ablöse €2.60m,30,"Jan 27, 1968",Retired
Right-Back,right,"Feb 24, 1998",Earl Barrett,"1,80m",106795,['England'],: Ablöse free transfer,31,"Apr 28, 1967",Retired
Defensive Midfield,,"May 1, 1988",Graham Hyde,,106798,['England'],Sheffield Wednesday U18,27,"Nov 10, 1970",Retired
Defensive Midfield,,"Aug 1, 1995",Ritchie Humphreys,,66930,['England'],Sheffield Wednesday U18,20,"Nov 30, 1977",Retired
Central Midfield,,"Jul 1, 1991",Ryan Jones,,107090,['Wales'],Unknown,24,"Jul 23, 1973",Retired
Central Midfield,right,"Aug 9, 1996",Wayne Collins,"1,83m",175977,['England'],Crewe Alexandra,29,"Mar 4, 1969",Retired
Central Midfield,,"Oct 1, 1993",Adem Poric,"1,75m",223287,"['Australia', 'England']",: Ablöse €72k,25,"Apr 22, 1973",Retired
Central Midfield,right,"Oct 12, 1997",Petter Rudi,"1,91m",6641,['Norway'],Molde FK,24,"Sep 17, 1973",Retired
Central Midfield,left,"Dec 1, 1997",Alan Quinn,"1,75m",15561,['Ireland'],Cherry Orchard FC,19,"Jun 13, 1979",Retired
Right Midfield,right,"Sep 10, 1997",Jim Magilton,"1,83m",3481,['Northern Ireland'],Southampton FC,29,"May 6, 1969",Retired
Right Midfield,right,"Jan 1, 1998",Niclas Alexandersson,"1,81m",3265,['Sweden'],: Ablöse €1.10m,26,"Dec 29, 1971",Retired
Left Midfield,,"Jul 19, 1995",Mark Pembridge,,3615,['Wales'],: Ablöse €1.25m,27,"Nov 29, 1970",Retired
Attacking Midfield,,"Sep 11, 1997",Nigel Clough,"1,75m",101322,['England'],: Ablöse free transfer,32,"Mar 19, 1966",Retired
Second Striker,right,"Oct 1, 1996",Benny Carbone,"1,68m",3389,['Italy'],: Ablöse €5.12m,26,"Aug 14, 1971",Retired
Second Striker,,"Mar 1, 1998",Francesco Sanetti,"1,85m",106803,['Italy'],: Ablöse free transfer,19,"Jan 11, 1979",Retired
Centre-Forward,right,"Dec 21, 1994",Guy Whittingham,"1,78m",106806,['England'],: Ablöse €1.00m,33,"Nov 10, 1964",Retired
Centre-Forward,,"Aug 1, 1986",David Hirst,,109491,"['England', 'Scotland']",Barnsley FC,30,"Dec 7, 1967",Retired
Centre-Forward,,"Jul 8, 1996",Andy Booth,"1,83m",49086,['England'],: Ablöse €3.90m,24,"Dec 6, 1973",Retired
Centre-Forward,,"Jul 1, 1997",Paolo Di Canio,,3699,['Italy'],Celtic FC,29,"Jul 9, 1968",Retired
Centre-Forward,,"Jan 1, 1998",Christian Mayrleb,,6728,['Austria'],: Ablöse free transfer,26,"Jun 8, 1972",Retired
Striker,,"Aug 1, 1996",Scott Oakes,"1,80m",107098,['England'],: Ablöse €640k,,,Retired
Centre-Forward,,"Jan 1, 1995",O'Neill Donaldson,"1,86m",195174,['England'],Doncaster Rovers,28,"Nov 24, 1969",Retired
Centre-Forward,left,"Jul 1, 1997",Junior Agogo,"1,80m",27761,"['Ghana', 'England']",Sheffield Wednesday U18,18,"Aug 1, 1979",---
Centre-Forward,,"Aug 1, 1996",Mark Platts,"1,73m",107100,['England'],Sheffield Wednesday U18,19,"May 23, 1979",Retired
