position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Aug 17, 1996",Kasey Keller,,3608,['United States'],: Ablöse €1.35m,28,"Nov 29, 1969",Retired
Goalkeeper,,"Aug 22, 1997",Pegguy Arphexad,"1,90m",3282,"['France', 'Guadeloupe']",: Ablöse free transfer,25,"May 18, 1973",Retired
Goalkeeper,,"Jul 1, 1997",Ian Andrews,"1,88m",195510,['England'],: Ablöse free transfer,33,"Dec 1, 1964",Retired
Centre-Back,,"Mar 1, 1996",Julian Watts,"1,91m",223290,['England'],: Ablöse €315k,27,"Mar 17, 1971",Retired
Centre-Back,,,Mike Whitlow,"1,83m",3318,['England'],,30,"Jan 13, 1968",Retired
Centre-Back,,"Jul 1, 1986",Steve Walsh,"1,91m",107799,['England'],Wigan Athletic,33,"Nov 3, 1964",Retired
Centre-Back,right,"Jul 1, 1995",Pontus Kamark,"1,77m",102617,['Sweden'],: Ablöse ?,29,"Apr 5, 1969",Retired
Centre-Back,right,"Aug 17, 1996",Spencer Prior,"1,91m",12722,"['England', 'Australia']",: Ablöse €700k,27,"Apr 22, 1971",Retired
Centre-Back,,"Jan 1, 1997",Matt Elliott,,107793,"['Scotland', 'England']",: Ablöse €2.40m,29,"Nov 1, 1968",Retired
Centre-Back,,"Aug 1, 1996",Ian Marshall,"1,86m",107794,['England'],Ipswich Town,32,"Mar 20, 1966",Retired
Left-Back,left,"Feb 17, 1997",Robert Ullathorne,"1,73m",107798,['England'],CA Osasuna,26,"Oct 11, 1971",Retired
Midfielder,,"Jan 1, 1998",Lars-Gunnar Carlstrand,,225644,['Sweden'],Västra Frölunda IF,24,"Aug 29, 1973",Retired
Defensive Midfield,both,"Jul 1, 1997",Robbie Savage,"1,83m",3797,['Wales'],Crewe Alexandra,23,"Oct 18, 1974",Retired
Defensive Midfield,,"Jul 1, 1996",Stuart Campbell,,49699,['Scotland'],Leicester City U18,20,"Dec 9, 1977",Retired
Central Midfield,right,"Jul 1, 1996",Muzzy Izzet,"1,77m",3123,"['Türkiye', 'England']",: Ablöse €1.20m,23,"Oct 31, 1974",Retired
Central Midfield,right,"Feb 23, 1996",Neil Lennon,"1,77m",9498,['Northern Ireland'],Crewe Alexandra,27,"Jun 25, 1971",Retired
Central Midfield,,"Feb 10, 1995",Garry Parker,"1,80m",107796,['England'],: Ablöse €450k,32,"Sep 7, 1965",Retired
Central Midfield,right,"Jul 1, 1998",Stefan Oakes,"1,80m",10418,['England'],Leicester City U18,19,"Sep 6, 1978",Retired
Central Midfield,right,"Jul 1, 1997",Theodoros Zagorakis,"1,78m",9867,['Greece'],: Ablöse €1.20m,26,"Oct 27, 1971",Retired
Right Midfield,right,"Jul 1, 1994",Sam McMahon,"1,75m",223990,['England'],Leicester City U18,22,"Feb 10, 1976",Retired
Right Midfield,right,"Jul 1, 1995",Scott Taylor,"1,78m",107797,['England'],Reading FC,27,"Nov 23, 1970",Retired
Attacking Midfield,right,"Jul 1, 1996",Stuart Wilson,"1,73m",107800,['England'],Leicester City U18,20,"Sep 16, 1977",Retired
Left Winger,left,"Jan 1, 2004",Steve Guppy,"1,81m",9497,['England'],Celtic FC,29,"Mar 29, 1969",Retired
Centre-Forward,right,"Mar 1, 1996",Steve Claridge,"1,88m",29435,['England'],: Ablöse €1.80m,32,"Apr 10, 1966",Retired
Centre-Forward,,"Jul 1, 1997",Gary Neil,"1,83m",107795,['Scotland'],Leicester City U18,19,"Aug 16, 1978",Retired
Centre-Forward,right,"Jul 1, 1995",Emile Heskey,"1,88m",3142,"['England', 'Antigua and Barbuda']",Leicester City U18,20,"Jan 11, 1978",Retired
Centre-Forward,right,"Aug 1, 1997",Graham Fenton,"1,78m",97931,['England'],Blackburn Rovers,24,"May 22, 1974",Retired
Centre-Forward,,"Aug 12, 1997",Tony Cottee,"1,70m",107792,['England'],Selangor FC,32,"Jul 11, 1965",Retired
