position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1997",Kevin Miller,"1,86m",38358,['England'],: Ablöse €2.00m,29,"Mar 15, 1969",Retired
Goalkeeper,right,"Jul 1, 1996",Carlo Nash,"1,97m",3804,['England'],Clitheroe FC,24,"Sep 13, 1973",Retired
Goalkeeper,right,"Jul 1, 1997",Gareth Ormshaw,"1,83m",174219,['South Africa'],: Ablöse -,18,"Jul 8, 1979",Retired
Centre-Back,,"Jul 1, 1995",Gareth Davies,,231558,['Wales'],Hereford United (- 2014),24,"Dec 11, 1973",Retired
Centre-Back,,"Mar 8, 1996",Dave Tuttle,"1,88m",195615,['England'],Sheffield United,26,"Feb 6, 1972",Retired
Centre-Back,,"Jan 22, 1997",Andy Linighan,"1,93m",176749,['England'],: Ablöse €125k,36,"Jun 18, 1962",Retired
Centre-Back,right,"Jul 1, 1997",Paul Warhurst,"1,83m",3307,['England'],Blackburn Rovers,28,"Sep 26, 1969",Retired
Centre-Back,right,"Aug 1, 1996",Kevin Muscat,"1,78m",9409,"['Australia', 'Malta']",South Melbourne FC,24,"Aug 7, 1973",Retired
Centre-Back,right,"Jan 1, 1998",Valérien Ismaël,"1,91m",3574,"['France', 'Guadeloupe']",: Ablöse €3.80m,22,"Sep 28, 1975",Retired
Centre-Back,right,"Jul 1, 1995",Sagi Burton,"1,88m",67357,"['St. Kitts & Nevis', 'England']",: Ablöse -,20,"Nov 25, 1977",Retired
Left-Back,left,"Jul 1, 1991",Dean Gordon,"1,83m",10049,['England'],: Ablöse -,25,"Feb 10, 1973",Retired
Left-Back,left,"Jul 31, 1997",Hermann Hreidarsson,"1,85m",3860,['Iceland'],: Ablöse free transfer,23,"Jul 11, 1974",Retired
Right-Back,right,"Jul 5, 1994",Darren Pitcher,"1,75m",227865,['England'],Charlton Athletic,28,"Oct 12, 1969",---
Right-Back,right,"Apr 19, 1995",Danny Boxall,"1,80m",232442,"['Ireland', 'England']",: Ablöse -,20,"Aug 24, 1977",Retired
Right-Back,right,"Jul 1, 1995",Marc Edworthy,"1,80m",4235,['England'],Plymouth Argyle,25,"Dec 24, 1972",Retired
Right-Back,right,"Oct 21, 1997",Jamie Smith,"1,68m",14073,['England'],: Ablöse €1.50m,23,"Sep 17, 1974",Retired
Defensive Midfield,right,"Jul 1, 1995",Rob Quinn,"1,83m",222531,"['Ireland', 'England']",: Ablöse -,21,"Nov 8, 1976",Retired
Midfielder,,,Rory Ginty,,231788,['Ireland'],,21,"Jan 23, 1977",Retired
Defensive Midfield,right,"Mar 1, 1998",Sasa Curcic,"1,78m",174239,['Serbia'],: Ablöse €1.50m,26,"Feb 14, 1972",Retired
Defensive Midfield,,"Jul 1, 1990",Simon Rodger,,195606,['England'],Bognor Regis Town,26,"Oct 3, 1971",Retired
Defensive Midfield,right,"Jul 1, 1998",Hayden Mullins,"1,82m",14052,['England'],: Ablöse -,19,"Mar 27, 1979",Retired
Defensive Midfield,right,"Jul 1, 1997",Neil Emblen,"1,86m",14010,['England'],: Ablöse €2.50m,27,"Jun 19, 1971",Retired
Defensive Midfield,right,"Jul 1, 1997",Jamie Fullarton,"1,80m",173688,['Scotland'],: Ablöse ?,23,"Jul 20, 1974",Retired
Central Midfield,right,"Jul 29, 1995",Andy Roberts,"1,78m",13603,['England'],: Ablöse €2.85m,24,"Mar 20, 1974",Retired
Central Midfield,right,"Aug 1, 1995",Steven Thomson,"1,73m",36653,['Scotland'],: Ablöse -,20,"Jan 23, 1978",Retired
Right Midfield,,"Jul 1, 1997",Wayne Carlisle,"1,70m",98183,['Northern Ireland'],: Ablöse -,18,"Sep 9, 1979",Retired
Left Midfield,,"Jan 1, 1997",Ivano Bonetti,"1,76m",181056,['Italy'],: Ablöse ?,33,"Aug 1, 1964",Retired
Left Midfield,left,"Jul 1, 1994",Anthony Folan,"1,78m",232443,['Ireland'],: Ablöse -,19,"Sep 18, 1978",Retired
Attacking Midfield,,"Jan 1, 1998",Patrizio Billio,"1,78m",85469,['Italy'],: Ablöse ?,24,"Apr 19, 1974",---
Attacking Midfield,,"Aug 19, 1997",Itzik Zohar,"1,86m",145634,['Israel'],: Ablöse €1.80m,27,"Oct 31, 1970",Retired
