position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 1, 1999",Chris Kirkland,"1,98m",3219,['England'],Coventry City U18,17,"May 2, 1981",Retired
Goalkeeper,,"Jul 1, 1984",Steve Ogrizovic,,109480,"['England', 'Serbia']",: Ablöse €108k,40,"Sep 12, 1957",Retired
Goalkeeper,right,"Jul 1, 1997",Magnus Hedman,"1,92m",3438,['Sweden'],AIK,25,"Mar 19, 1973",Retired
Goalkeeper,,"Mar 1, 1998",Scott Howie,"1,88m",105170,['Scotland'],Motherwell FC,26,"Jan 4, 1972",Retired
Defender,,"Jul 1, 1998",Barry Prenderville,"1,78m",29884,['Ireland'],Coventry City U21,21,"Oct 16, 1976",Retired
Centre-Back,right,"Nov 1, 1995",Richard Shaw,"1,75m",10034,['England'],: Ablöse €1.50m,29,"Sep 11, 1968",Retired
Centre-Back,,"Jul 1, 1995",Paul Williams,"1,83m",3323,['England'],: Ablöse €1.14m,27,"Mar 26, 1971",Retired
Centre-Back,right,"Jan 1, 1997",Gary Breen,"1,85m",3874,"['Ireland', 'England']",: Ablöse €3.75m,24,"Dec 12, 1973",Retired
Centre-Back,right,"Jul 1, 1998",Philippe Clement,"1,91m",9636,['Belgium'],: Ablöse €875k,24,"Mar 22, 1974",Retired
Left-Back,left,"Mar 2, 1995",David Burrows,"1,78m",109481,['England'],: Ablöse €1.65m,29,"Oct 25, 1968",Retired
Left-Back,left,"Feb 21, 2005",Marcus Hall,"1,85m",13578,['England'],Stoke City,22,"Mar 24, 1976",Retired
Left-Back,,"Oct 31, 1995",Sam Shilton,"1,78m",16168,['England'],Plymouth Argyle,19,"Jul 21, 1978",Retired
Right-Back,right,"Jul 1, 1998",Ian Brightwell,"1,78m",67373,['England'],: Ablöse ?,30,"Apr 9, 1968",Retired
Right-Back,right,"Mar 1, 1985",Brian Borrows,"1,78m",177179,['England'],: Ablöse ?,37,"Dec 20, 1960",Retired
Right-Back,right,"Aug 1, 1995",Paul Telfer,"1,75m",3362,['Scotland'],: Ablöse €1.65m,26,"Oct 21, 1971",Retired
Right-Back,,"Jan 1, 2001",Roland Nilsson,,101101,['Sweden'],Helsingborgs IF,34,"Nov 27, 1963",Retired
Right-Back,right,"Jul 1, 1998",Barry Quinn,"1,83m",10028,['Ireland'],Coventry City U18,19,"May 9, 1979",Retired
Defensive Midfield,right,"Jan 1, 1998",George Boateng,"1,76m",3358,"['Netherlands', 'Ghana']",: Ablöse €350k,22,"Sep 5, 1975",Retired
Defensive Midfield,right,"Jul 1, 1992",Willie Boland,"1,75m",12684,['Ireland'],Coventry City U18,22,"Aug 6, 1975",Retired
Defensive Midfield,right,"Jul 1, 1997",Gavin Strachan,"1,78m",41027,['Scotland'],Coventry City U18,19,"Dec 23, 1978",Retired
Defensive Midfield,right,"Jul 1, 1998",John Eustace,"1,83m",13569,['England'],Coventry City U18,18,"Nov 3, 1979",Retired
Central Midfield,both,"Jul 1, 2002",Gary McAllister,"1,86m",10032,['Scotland'],: Ablöse €500k,33,"Dec 25, 1964",Retired
Central Midfield,,"Feb 16, 1995",Kevin Richardson,"1,75m",109495,['England'],: Ablöse €380k,35,"Dec 4, 1962",Retired
Left Midfield,left,"Jul 1, 1995",John Salako,"1,75m",13423,"['England', 'Nigeria']",: Ablöse free transfer,29,"Feb 11, 1969",Retired
Attacking Midfield,right,"Jul 1, 1996",Michael O'Neill,"1,80m",21798,['Northern Ireland'],Hibernian FC,28,"Jul 5, 1969",Retired
Attacking Midfield,,"Jul 1, 1997",Trond Soltvedt,"1,86m",109482,['Norway'],: Ablöse €750k,31,"Feb 15, 1967",Retired
Right Winger,right,"Nov 1, 1996",Darren Huckerby,"1,78m",3136,['England'],Newcastle United,22,"Apr 23, 1976",Retired
Right Winger,right,"Jul 1, 1994",Andrew Ducros,"1,68m",109483,['England'],Coventry City U18,20,"Sep 16, 1977",Retired
Centre-Forward,right,"Dec 16, 1995",Noel Whelan,"1,88m",3315,['England'],: Ablöse €3.00m,23,"Dec 30, 1974",Retired
Centre-Forward,right,"Sep 9, 1994",Dion Dublin,"1,88m",3763,['England'],: Ablöse €3.00m,29,"Apr 22, 1969",Retired
Centre-Forward,left,"Jul 1, 1997",Kyle Lightbourne,"1,87m",176003,['Bermuda'],: Ablöse ?,29,"Sep 29, 1968",Retired
Centre-Forward,,"Jul 1, 1997",Martin Johansen,"1,69m",3493,['Denmark'],: Ablöse ?,25,"Jul 22, 1972",Retired
Centre-Forward,right,"May 1, 1997",Simon Haworth,,109484,['Wales'],: Ablöse ?,21,"Mar 30, 1977",Retired
Centre-Forward,both,"Jan 1, 1998",Viorel Moldovan,"1,77m",5519,['Romania'],: Ablöse €3.30m,25,"Jul 8, 1972",Retired
