position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1997",Anthony Williams,"1,88m",16084,['Wales'],Blackburn Rovers U18,20,"Sep 20, 1977",Retired
Goalkeeper,,"Jul 1, 1997",Michael Watt,"1,85m",224100,['Scotland'],Aberdeen FC,27,"Nov 27, 1970",Retired
Goalkeeper,,"Nov 4, 1993",Tim Flowers,"1,90m",4249,['England'],Southampton FC,31,"Feb 3, 1967",Retired
Goalkeeper,,"Jul 1, 1997",John Filan,"1,88m",13516,['Australia'],Coventry City,28,"Feb 8, 1970",Retired
Goalkeeper,right,"Sep 10, 1997",Alan Fettis,"1,85m",4222,['Northern Ireland'],: Ablöse €360k,27,"Feb 1, 1971",Retired
Centre-Back,right,"Jul 1, 1998",Martin Taylor,"1,95m",3822,['England'],Blackburn Rovers U18,18,"Nov 9, 1979",Retired
Centre-Back,right,"Nov 8, 1991",Colin Hendry,"1,86m",103642,['Scotland'],: Ablöse €1.05m,32,"Dec 7, 1965",Retired
Centre-Back,,"Jul 1, 1997",Tore Pedersen,,99931,['Norway'],: Ablöse ?,28,"Sep 29, 1969",Retired
Centre-Back,right,"Jul 1, 1993",Ian Pearce,"1,85m",3879,['England'],: Ablöse €450k,24,"May 7, 1974",Retired
Centre-Back,right,"Sep 9, 2006",Stéphane Henchoz,"1,85m",3210,"['Switzerland', 'Germany']",Without Club,23,"Sep 7, 1974",Retired
Centre-Back,left,"Jul 1, 1994",Marlon Broomes,"1,83m",13995,['England'],Blackburn Rovers U18,20,"Nov 28, 1977",Retired
Left-Back,left,"Jul 1, 1997",Callum Davidson,"1,78m",4251,['Scotland'],: Ablöse €2.50m,22,"Jun 25, 1976",Retired
Left-Back,right,"Mar 1, 1996",Gary Croft,"1,75m",12692,['England'],Grimsby Town,24,"Feb 17, 1974",Retired
Right-Back,right,"Mar 1, 1995",Jeff Kenna,"1,80m",3933,['Ireland'],Southampton FC,27,"Aug 27, 1970",Retired
Right-Back,,"Jul 1, 1997",Patrick Valéry,"1,77m",107238,['France'],: Ablöse free transfer,28,"Jul 3, 1969",Retired
Defensive Midfield,both,"Jul 1, 1997",Anders Andersson,"1,74m",13210,['Sweden'],Malmö FF,24,"Mar 15, 1974",Retired
Central Midfield,,"Jul 1, 1994",Wayne Gill,"1,78m",107194,['England'],Blackburn Rovers U18,22,"Nov 28, 1975",Retired
Central Midfield,,"Jul 1, 1992",Tim Sherwood,,4005,['England'],: Ablöse €750k,29,"Feb 6, 1969",Retired
Central Midfield,right,"Oct 1, 1995",Lars Bohinen,"1,85m",102503,['Norway'],: Ablöse €770k,28,"Sep 8, 1969",Retired
Central Midfield,right,"Jan 1, 1996",Garry Flitcroft,"1,80m",3706,['England'],: Ablöse €5.25m,25,"Nov 6, 1972",Retired
Central Midfield,right,"Jul 1, 1997",Damien Johnson,"1,73m",3940,['Northern Ireland'],Blackburn Rovers U18,19,"Nov 18, 1978",Retired
Right Midfield,both,"Jul 1, 1992",Stuart Ripley,"1,80m",107223,['England'],: Ablöse €2.00m,30,"Nov 20, 1967",Retired
Right Midfield,right,"Jan 1, 1996",Billy McKinlay,"1,73m",9212,['Scotland'],: Ablöse free transfer,29,"Apr 22, 1969",Retired
Right Midfield,left,"Jul 1, 1996",Damien Duff,"1,77m",3259,['Ireland'],Blackburn Rovers U18,19,"Mar 2, 1979",Retired
Left Midfield,left,"Jul 1, 1989",Jason Wilcox,"1,80m",3320,['England'],Blackburn Rovers U18,26,"Jul 15, 1971",Retired
Right Winger,right,"Mar 1, 1993",Kevin Gallacher,"1,74m",101134,['Scotland'],Coventry City,31,"Nov 23, 1966",Retired
Right Winger,right,"Jul 1, 1996",Georgios Donis,"1,84m",107188,['Greece'],: Ablöse free transfer,28,"Oct 22, 1969",Retired
Centre-Forward,,"Jan 1, 1997",Per Pedersen,,97263,['Denmark'],Odense Boldklub,29,"Mar 30, 1969",Retired
Centre-Forward,,"Jul 1, 1994",Chris Sutton,,7453,['England'],: Ablöse €7.50m,25,"Mar 10, 1973",Retired
Centre-Forward,,"Jul 1, 1997",Martin Dahlin,,21654,"['Sweden', 'Venezuela']",: Ablöse €3.00m,30,"Apr 16, 1968",Retired
Centre-Forward,right,"Jul 1, 1994",James Beattie,"1,85m",3112,['England'],Blackburn Rovers U18,20,"Feb 27, 1978",Retired
