position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,,"Jul 1, 2017",Jordan Pickford,"1,85m",130164,['England'],€22.00m,Sunderland AFC,27,"Mar 7, 1994",Everton FC
Goalkeeper,right,,"Oct 5, 2020",Robin Olsen,"1,96m",75458,"['Sweden', 'Denmark']",€3.00m,AS Roma,31,"Jan 8, 1990",Aston Villa
Goalkeeper,right,,"Jul 1, 2019",Jonas Lössl,"1,95m",48870,['Denmark'],€1.50m,Huddersfield Town,32,"Feb 1, 1989",FC Midtjylland
Goalkeeper,left,,"Jul 1, 2020",João Virgínia,"1,92m",329813,['Portugal'],€1.00m,Everton FC U23,21,"Oct 10, 1999",Everton FC
Goalkeeper,right,,,Harry Tyrer,"1,94m",574448,['England'],,,19,"Dec 6, 2001",Blackpool FC
Goalkeeper,right,,,Zan Luk Leban,"1,88m",605757,['Slovenia'],,,18,"Dec 15, 2002",Everton FC U21
Centre-Back,right,,"Jul 3, 2017",Michael Keane,"1,88m",118534,"['England', 'Ireland']",€25.00m,: Ablöse €28.50m,28,"Jan 11, 1993",Everton FC
Centre-Back,right,,"Oct 5, 2020",Ben Godfrey,"1,84m",343475,"['England', 'Jamaica']",€25.00m,: Ablöse €27.50m,23,"Jan 15, 1998",Atalanta BC
Centre-Back,right,,"Aug 13, 2015",Mason Holgate,"1,87m",348623,"['Jamaica', 'England']",€20.00m,Barnsley FC,24,"Oct 22, 1996",West Bromwich Albion
Centre-Back,right,,"Aug 9, 2018",Yerry Mina,"1,95m",289446,['Colombia'],€20.00m,FC Barcelona,26,"Sep 23, 1994",Cagliari Calcio
Centre-Back,left,,"Jan 13, 2020",Jarrad Branthwaite,"1,95m",661053,['England'],€3.00m,Carlisle United,19,"Jun 27, 2002",Everton FC
Centre-Back,right,,"Jan 1, 2016",Matthew Pennington,"1,85m",220755,['England'],€600k,Everton FC U21,26,"Oct 6, 1994",Blackpool FC
Centre-Back,right,,,Ryan Astley,"1,84m",511552,['Wales'],,,19,"Oct 4, 2001",Dundee FC
Centre-Back,,,,Reece Welch,,655986,"['England', 'Jamaica']",,,17,"Sep 19, 2003",KMSK Deinze
Left-Back,left,,"Aug 1, 2018",Lucas Digne,"1,78m",126664,['France'],€35.00m,FC Barcelona,27,"Jul 20, 1993",Aston Villa
Left-Back,left,,"Jul 2, 2020",Niels Nkounkou,"1,80m",591193,"['France', 'Congo']",€3.00m,Olympique de Marseille B,20,"Nov 1, 2000",Eintracht Frankfurt
Left-Back,left,,,Thierry Small,"1,77m",746554,"['England', 'Panama']",€100k,,16,"Aug 1, 2004",Charlton Athletic
Right-Back,right,,"Jul 1, 2017",Jonjoe Kenny,"1,76m",258883,"['England', 'Ireland']",€5.80m,Everton FC U23,24,"Mar 15, 1997",Hertha BSC
Right-Back,right,Team captain,"Jan 1, 2009",Séamus Coleman,"1,77m",68390,['Ireland'],€5.00m,Sligo Rovers,32,"Oct 11, 1988",Everton FC
Right-Back,right,,,Kyle John,"1,76m",504507,"['England', 'Wales']",,,20,"Feb 13, 2001",Port Vale FC
Defensive Midfield,right,,"Sep 5, 2020",Allan,"1,75m",126422,"['Brazil', 'Portugal']",€22.00m,: Ablöse €24.60m,30,"Jan 8, 1991",Botafogo de Futebol e Regatas
Defensive Midfield,right,,"Aug 2, 2019",Jean-Philippe Gbamin,"1,86m",182894,"[""Cote d'Ivoire"", 'France']",€15.00m,1.FSV Mainz 05,25,"Sep 25, 1995",FC Nantes
Defensive Midfield,right,,"Jul 28, 2014",Muhamed Besic,"1,80m",93905,"['Bosnia-Herzegovina', 'Germany']",€1.50m,: Ablöse €4.80m,28,"Sep 10, 1992",Without Club
Defensive Midfield,right,,"Jan 1, 2018",Beni Baningime,"1,78m",399369,"['DR Congo', 'England']",€1.00m,Everton FC U23,22,"Sep 9, 1998",Heart of Midlothian FC
Central Midfield,right,,"Sep 8, 2020",Abdoulaye Doucouré,"1,83m",127187,"['Mali', 'France']",€25.00m,Watford FC,28,"Jan 1, 1993",Everton FC
Central Midfield,right,Dead leg - Return unknown,"Jul 1, 2019",André Gomes,"1,90m",221025,['Portugal'],€20.00m,FC Barcelona,27,"Jul 30, 1993",LOSC Lille
Central Midfield,right,,"Jan 1, 2017",Tom Davies,"1,80m",314210,['England'],€18.00m,Everton FC U23,23,"Jun 30, 1998",Sheffield United
Central Midfield,left,,"Jul 15, 2019",Fabian Delph,"1,74m",50362,"['England', 'Guyana']",€3.50m,Manchester City,31,"Nov 21, 1989",Retired
