position,foot,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Jul 18, 2008",Scott Carson,"1,88m",14555,['England'],€4.80m,: Ablöse €4.00m,23,"Sep 3, 1985",Manchester City
Goalkeeper,left,"Feb 1, 2007",Dean Kiely,"1,85m",3748,"['Ireland', 'England']",€600k,: Ablöse free transfer,38,"Oct 10, 1970",Retired
Goalkeeper,right,,Ryan Allsop,"1,89m",111073,['England'],€50k,,17,"Jun 17, 1992",Birmingham City
Centre-Back,right,"Jul 1, 2008",Gianni Zuiverloon,"1,78m",27304,"['Netherlands', 'Suriname']",€4.00m,: Ablöse €4.00m,22,"Dec 30, 1986",Retired
Centre-Back,right,"Aug 10, 2008",Abdoulaye Méïté,"1,85m",5315,"[""Cote d'Ivoire"", 'France']",€3.20m,: Ablöse €2.60m,28,"Oct 6, 1980",Retired
Centre-Back,right,"Jul 26, 2007",Leon Barnett,"1,85m",33484,"['England', 'Jamaica']",€2.60m,: Ablöse €3.75m,23,"Nov 30, 1985",Retired
Centre-Back,right,"Sep 1, 2008",Ryan Donk,"1,92m",38414,"['Suriname', 'Netherlands']",€2.40m,AZ Alkmaar,23,"Mar 30, 1986",Retired
Centre-Back,left,"Aug 1, 2008",Jonas Olsson,"1,93m",25248,['Sweden'],€1.90m,NEC Nijmegen,26,"Mar 10, 1983",Retired
Centre-Back,left,"Jul 1, 2007",Pelé,"1,86m",14203,"['Cape Verde', 'Portugal']",€700k,Southampton FC,31,"May 2, 1978",Retired
Centre-Back,left,"Mar 1, 2000",Neil Clement,"1,83m",3789,['England'],€650k,: Ablöse €150k,30,"Oct 3, 1978",Retired
Centre-Back,right,"Jul 2, 2007",Shelton Martis,"1,85m",21509,"['Curacao', 'Netherlands']",€500k,Hibernian FC,26,"Nov 29, 1982",Retired
Centre-Back,right,,Paul Downing,"1,85m",113034,['England'],,,17,"Oct 26, 1991",Kidderminster Harriers
Left-Back,left,"Oct 14, 2003",Paul Robinson,"1,75m",14063,['England'],€2.30m,Watford FC,30,"Dec 14, 1978",Retired
Left-Back,left,"Jul 1, 2008",Marek Cech,"1,83m",21354,['Slovakia'],€2.20m,FC Porto,26,"Jan 26, 1983",Retired
Right-Back,right,"Aug 7, 2007",Carl Hoefkens,"1,85m",13061,['Belgium'],€1.30m,Stoke City,30,"Oct 6, 1978",Retired
Defensive Midfield,right,"Jul 10, 2009",Youssouf Mulumbu,"1,77m",45272,"['DR Congo', 'France']",€800k,: Ablöse €200k,22,"Jan 25, 1987",Without Club
Central Midfield,left,"Aug 15, 2007",Chris Brunt,"1,87m",36814,['Northern Ireland'],€5.00m,: Ablöse €3.75m,24,"Dec 14, 1984",Retired
Central Midfield,right,"Jul 29, 2004",Jonathan Greening,"1,80m",3865,['England'],€4.10m,: Ablöse €1.75m,30,"Jan 2, 1979",Retired
Central Midfield,right,"Aug 7, 2007",James Morrison,"1,83m",27614,"['Scotland', 'England']",€3.50m,Middlesbrough FC,23,"May 25, 1986",Retired
Central Midfield,right,"Aug 22, 2008",Borja Valero,"1,75m",40372,['Spain'],€3.30m,RCD Mallorca,24,"Jan 12, 1985",Retired
Central Midfield,right,"Jul 1, 2008",Do-heon Kim,"1,77m",27397,"['Korea, South']",€900k,: Ablöse €720k,26,"Jul 14, 1982",Retired
