position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 1, 2008",Heurelho Gomes,"1,91m",19059,['Brazil'],€8.50m,: Ablöse €9.00m,28,"Feb 15, 1981",Retired
Goalkeeper,right,,"Aug 1, 2008",César Sánchez,"1,85m",7510,['Spain'],€1.00m,Real Zaragoza,37,"Sep 2, 1971",Retired
Goalkeeper,right,,"Jan 26, 2009",Carlo Cudicini,"1,84m",3151,['Italy'],€1.00m,Chelsea FC,35,"Sep 6, 1973",Retired
Goalkeeper,right,,"Jan 1, 2007",Ben Alnwick,"1,83m",27036,['England'],€800k,Sunderland AFC,22,"Jan 1, 1987",Retired
Goalkeeper,right,,"Jul 1, 2009",Oscar Jansson,"1,88m",45628,['Sweden'],,Tottenham Hotspur U18,18,"Dec 23, 1990",Djurgårdens IF
Centre-Back,right,,"Sep 1, 2008",Vedran Corluka,"1,92m",34393,['Croatia'],€13.00m,: Ablöse €13.75m,23,"Feb 5, 1986",Retired
Centre-Back,right,,"Jan 28, 2008",Jonathan Woodgate,"1,88m",3224,['England'],€10.00m,Middlesbrough FC,29,"Jan 22, 1980",Retired
Centre-Back,right,,"Jul 1, 1998",Ledley King,"1,88m",3360,"['England', 'Antigua and Barbuda']",€9.50m,Tottenham Hotspur U18,28,"Oct 12, 1980",Retired
Centre-Back,right,,"Jan 31, 2005",Michael Dawson,"1,89m",9988,['England'],€7.00m,: Ablöse €7.00m,25,"Nov 18, 1983",Retired
Centre-Back,right,,"Jan 23, 2007",Ricardo Rocha,"1,83m",13211,['Portugal'],€1.00m,SL Benfica,30,"Oct 3, 1978",Retired
Centre-Back,right,,"Jul 1, 2006",Dorian Dervite,"1,92m",32029,['France'],€500k,: Ablöse €1.50m,20,"Jul 25, 1988",Retired
Left-Back,left,,"Jul 1, 2006",Benoît Assou-Ekotto,"1,78m",18310,"['Cameroon', 'France']",€4.80m,: Ablöse €5.00m,25,"Mar 24, 1984",Retired
Left-Back,left,,"Jan 1, 2008",Gilberto,"1,79m",18734,['Brazil'],€2.50m,: Ablöse €2.80m,33,"Apr 25, 1976",Retired
Left-Back,left,,"Jul 25, 2007",Danny Rose,"1,73m",50174,"['England', 'Jamaica']",€500k,Leeds United U18,18,"Jul 2, 1990",Retired
Right-Back,right,Knee injury - Return unknown,"Jan 30, 2008",Alan Hutton,"1,85m",9619,['Scotland'],€7.50m,: Ablöse €13.00m,24,"Nov 30, 1984",Retired
Right-Back,right,,"Jan 26, 2009",Pascal Chimbonda,"1,82m",18875,"['Guadeloupe', 'France']",€5.00m,Sunderland AFC,30,"Feb 21, 1979",Skelmersdale United
Right-Back,right,,"Jan 1, 2008",Chris Gunter,"1,80m",43853,['Wales'],€3.00m,: Ablöse €3.20m,19,"Jul 21, 1989",Retired
Right-Back,right,,"Jul 1, 2008",Adam Smith,"1,74m",61841,['England'],,Tottenham Hotspur U18,18,"Apr 29, 1991",AFC Bournemouth
Defensive Midfield,right,,"Jan 1, 2009",Wilson Palacios,"1,81m",58361,['Honduras'],€13.50m,Wigan Athletic,24,"Jul 29, 1984",Retired
Defensive Midfield,right,,"Jul 1, 2006",Didier Zokora,"1,80m",13389,"[""Cote d'Ivoire""]",€8.50m,: Ablöse €12.35m,28,"Dec 14, 1980",Retired
Defensive Midfield,right,,"Jul 1, 2005",Tom Huddlestone,"1,88m",13465,['England'],€6.50m,: Ablöse €4.70m,22,"Dec 28, 1986",Retired
Defensive Midfield,right,,,Calum Butcher,"1,96m",61813,['England'],,,18,"Feb 26, 1991",Without Club
Central Midfield,right,,"Jul 1, 2008",Luka Modric,"1,72m",27992,['Croatia'],€18.50m,GNK Dinamo Zagreb,23,"Sep 9, 1985",Real Madrid
Central Midfield,right,,"Aug 1, 2005",Jermaine Jenas,"1,81m",3461,['England'],€13.00m,Newcastle United,26,"Feb 18, 1983",Retired
Central Midfield,left,,"Jul 1, 2007",Jamie O'Hara,"1,80m",38090,['England'],€3.70m,Tottenham Hotspur Reserves,22,"Sep 25, 1986",Retired
Central Midfield,right,,"Jul 1, 2007",Adel Taarabt,"1,85m",45287,"['Morocco', 'France']",€1.70m,: Ablöse €4.00m,20,"May 24, 1989",Al-Nasr SC (UAE)
Central Midfield,right,,"Jan 31, 2006",Hossam Ghaly,"1,83m",7448,['Egypt'],€1.40m,: Ablöse €3.00m,27,"Dec 15, 1981",Retired
Central Midfield,left,,"Jul 1, 2008",John Bostock,"1,88m",58097,"['Trinidad and Tobago', 'England']",,: Ablöse €2.00m,17,"Jan 15, 1992",Solihull Moors
Central Midfield,right,,,Dean Parrett,"1,75m",103487,['England'],,,17,"Nov 16, 1991",Retired
Central Midfield,right,,"Jul 1, 2009",Ryan Mason,"1,75m",61834,['England'],,Tottenham Hotspur U18,18,"Jun 13, 1991",Retired
Right Midfield,right,,"Jul 31, 2008",David Bentley,"1,78m",3205,['England'],€13.00m,Blackburn Rovers,24,"Aug 27, 1984",Retired
Attacking Midfield,right,,"Jul 1, 2007",Kevin-Prince Boateng,"1,86m",16922,"['Ghana', 'Germany']",€3.00m,: Ablöse €7.90m,22,"Mar 6, 1987",Retired
Right Winger,right,,"Jul 1, 2005",Aaron Lennon,"1,65m",14221,"['England', 'Ireland']",€15.00m,Leeds United,22,"Apr 16, 1987",Retired
Right Winger,left,,"Sep 19, 2020",Gareth Bale,"1,86m",39381,['Wales'],€8.50m,Real Madrid,19,"Jul 16, 1989",Retired
Right Winger,left,,"Jul 1, 2011",Andros Townsend,"1,81m",61842,['England'],,Tottenham Hotspur Reserves,17,"Jul 16, 1991",Antalyaspor
