position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,,"Jul 14, 2004",Manuel Almunia,"1,91m",16621,['Spain'],€8.50m,Celta de Vigo,32,"May 19, 1977",Retired
Goalkeeper,right,,"Jul 1, 2007",Lukasz Fabianski,"1,90m",29692,['Poland'],€3.00m,: Ablöse €4.35m,24,"Apr 18, 1985",West Ham United
Goalkeeper,right,,"Jul 4, 2005",Vito Mannone,"1,88m",33781,['Italy'],€300k,Atalanta Primavera,21,"Mar 2, 1988",LOSC Lille
Goalkeeper,right,,"Jul 1, 2008",Wojciech Szczęsny,"1,95m",44058,['Poland'],€100k,Arsenal FC U18,19,"Apr 18, 1990",FC Barcelona
Centre-Back,right,,"Feb 14, 2002",Kolo Touré,"1,78m",3202,"[""Cote d'Ivoire"", 'England']",€21.00m,ASEC Mimosas,28,"Mar 19, 1981",Retired
Centre-Back,right,,"Aug 31, 2006",William Gallas,"1,82m",3156,"['France', 'Guadeloupe']",€16.00m,Chelsea FC,31,"Aug 17, 1977",Retired
Centre-Back,,,"Jul 1, 2004",Johan Djourou,,34561,"['Switzerland', ""Cote d'Ivoire""]",€4.50m,Arsenal FC U18,22,"Jan 18, 1987",Retired
Left-Back,left,,"Aug 4, 2003",Gaël Clichy,"1,76m",7449,"['France', 'Martinique']",€15.00m,: Ablöse €375k,23,"Jul 26, 1985",Retired
Left-Back,,,"Aug 20, 2008",Mikaël Silvestre,,3393,"['France', 'Guadeloupe']",€3.00m,Manchester United,31,"Aug 9, 1977",Retired
Left-Back,left,,"Jul 1, 2007",Kieran Gibbs,"1,81m",44792,['England'],€2.50m,Arsenal FC U18,19,"Sep 26, 1989",Retired
Left-Back,left,,,Rene Steer,"1,73m",44802,['England'],,,19,"Jan 31, 1990",Retired
Right-Back,right,,"Jul 12, 2007",Bacary Sagna,"1,76m",26764,"['France', 'Senegal']",€15.00m,AJ Auxerre,26,"Feb 14, 1983",Retired
Right-Back,right,,"Jan 7, 2005",Emmanuel Eboué,"1,78m",13058,"[""Cote d'Ivoire"", 'Belgium']",€7.00m,KSK Beveren (- 2010),26,"Jun 4, 1983",Retired
Right-Back,right,,"Jan 1, 2003",Justin Hoyte,"1,78m",7335,"['Trinidad and Tobago', 'England']",€2.00m,Arsenal FC U18,24,"Nov 20, 1984",Miami Beach CF
Right-Back,right,,"Jul 1, 2007",Gavin Hoyte,"1,80m",44793,"['Trinidad and Tobago', 'England']",€50k,Arsenal FC U18,19,"Jun 6, 1990",Folkestone Invicta FC
Right-Back,right,,,Paul Rodgers,"1,83m",44800,['England'],,,19,"Oct 6, 1989",Retired
Defensive Midfield,right,,"Aug 31, 2006",Denílson,"1,78m",42352,['Brazil'],€8.00m,São Paulo Futebol Clube,21,"Feb 16, 1988",Retired
Defensive Midfield,right,,"Aug 11, 2005",Alex Song,"1,85m",27394,"['Cameroon', 'France']",€7.50m,: Ablöse €4.00m,21,"Sep 9, 1987",Retired
Defensive Midfield,right,,"Jul 1, 2011",Francis Coquelin,"1,77m",74869,"['France', 'Réunion']",,Arsenal FC Reserves,18,"May 13, 1991",Without Club
Defensive Midfield,right,,"Jul 1, 2011",Emmanuel Frimpong,"1,75m",93056,"['Ghana', 'England']",,Arsenal FC Reserves,17,"Jan 10, 1992",Retired
Central Midfield,right,,"Jul 1, 2004",Cesc Fàbregas,"1,79m",8806,['Spain'],€40.00m,Arsenal FC U18,22,"May 4, 1987",Retired
Central Midfield,right,,"Jan 13, 2006",Abou Diaby,"1,91m",26763,"['France', ""Cote d'Ivoire""]",€5.00m,AJ Auxerre,23,"May 11, 1986",Retired
Central Midfield,right,Hamstring injury - Return unknown,"Jul 1, 2008",Aaron Ramsey,"1,78m",50057,['Wales'],€5.00m,: Ablöse €6.40m,18,"Dec 26, 1990",Cardiff City
