position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,left,,"Jul 1, 2004",Petr Cech,"1,96m",5658,['Czech Republic'],€27.50m,Stade Rennais FC,27,"May 20, 1982",Retired
Goalkeeper,right,,"Jul 1, 2000",Carlo Cudicini,"1,84m",3151,['Italy'],€1.00m,: Ablöse €240k,35,"Sep 6, 1973",Retired
Goalkeeper,right,,"Jul 1, 2006",Hilário,"1,89m",13886,['Portugal'],€750k,CD Nacional,33,"Oct 21, 1975",Retired
Goalkeeper,right,,,Rhys Taylor,"1,86m",45560,['Wales'],€200k,,19,"Apr 7, 1990",Retired
Centre-Back,right,,"Jan 1, 2000",John Terry,"1,87m",3160,['England'],€35.00m,: Ablöse -,28,"Dec 7, 1980",Retired
Centre-Back,right,,"Jul 27, 2004",Ricardo Carvalho,"1,82m",9828,['Portugal'],€17.50m,: Ablöse €30.00m,31,"May 18, 1978",Retired
Centre-Back,right,,"Jul 1, 2004",Alex,"1,88m",15420,['Brazil'],€13.00m,Santos FC,27,"Jun 17, 1982",Retired
Centre-Back,right,,"Jul 1, 2006",Michael Mancienne,"1,84m",38100,"['Seychelles', 'England']",€1.50m,Chelsea FC U18,21,"Jan 8, 1988",Retired
Left-Back,left,,"Aug 31, 2006",Ashley Cole,"1,76m",3182,"['England', 'Barbados']",€22.00m,: Ablöse €7.40m,28,"Dec 20, 1980",Retired
Left-Back,left,,"Jul 21, 2003",Wayne Bridge,"1,78m",3682,['England'],€7.50m,Southampton FC,28,"Aug 5, 1980",Retired
Right-Back,right,,"Jul 16, 2008",Bosingwa,"1,83m",9813,"['Portugal', 'DR Congo']",€21.50m,FC Porto,26,"Aug 24, 1982",Retired
Right-Back,right,,"Jan 15, 2008",Branislav Ivanovic,"1,85m",36827,['Serbia'],€8.50m,: Ablöse €12.00m,25,"Feb 22, 1984",Retired
Right-Back,right,,"Aug 1, 2007",Juliano Belletti,"1,74m",7829,"['Brazil', 'Italy']",€5.50m,FC Barcelona,33,"Jun 20, 1976",Retired
Right-Back,right,,"Jul 1, 2004",Paulo Ferreira,"1,83m",9832,['Portugal'],€4.00m,: Ablöse €20.00m,30,"Jan 18, 1979",Retired
Defensive Midfield,right,,"Aug 19, 2005",Michael Essien,"1,78m",5588,"['Ghana', 'France']",€35.00m,: Ablöse €38.00m,26,"Dec 3, 1982",Retired
Defensive Midfield,right,,"Jul 19, 2006",John Obi Mikel,"1,88m",30739,"['Nigeria', 'England']",€17.50m,Lyn 1896 FK,22,"Apr 22, 1987",Retired
Defensive Midfield,right,,"Sep 21, 2008",Mineiro,"1,69m",35198,['Brazil'],€800k,Without Club,,,Retired
Central Midfield,right,,"Jul 1, 2001",Frank Lampard,"1,84m",3163,['England'],€45.00m,: Ablöse €16.00m,,,Retired
Central Midfield,,,"Jul 1, 2006",Michael Ballack,,63,['Germany'],€22.00m,: Ablöse free transfer,31,"Jun 20, 1978",Retired
Central Midfield,left,,,Lee Sawyer,"1,80m",45558,['England'],,,32,"Sep 26, 1976",Retired
Central Midfield,left,,,Michael Woods,"1,83m",16665,['England'],,,19,"Sep 10, 1989",Blyth Spartans
Attacking Midfield,right,,"Aug 6, 2003",Joe Cole,"1,76m",3876,['England'],€21.00m,: Ablöse €9.90m,19,"Apr 6, 1990",Retired
Attacking Midfield,right,,"Jul 1, 2008",Deco,"1,76m",8564,"['Portugal', 'Brazil']",€11.00m,FC Barcelona,27,"Nov 8, 1981",Retired
Attacking Midfield,left,unknown injury - Return unknown,"Jul 1, 2008",Gaël Kakuta,"1,73m",74297,"['DR Congo', 'France']",,Chelsea FC U18,31,"Aug 27, 1977",Esteghlal FC
Left Winger,left,,"Jul 9, 2007",Florent Malouda,"1,77m",5461,"['France', 'French Guiana']",€18.50m,: Ablöse €19.00m,18,"Jun 21, 1991",Retired
Left Winger,right,,"Jul 1, 2006",Salomon Kalou,"1,84m",7971,"[""Cote d'Ivoire""]",€15.00m,: Ablöse €4.00m,29,"Jun 13, 1980",Retired
Left Winger,right,,"Jul 1, 2007",Scott Sinclair,"1,77m",31552,"['England', 'Jamaica']",€1.00m,Chelsea FC U18,23,"Aug 5, 1985",Bristol Rovers
Left Winger,right,,"Jul 1, 2007",Miroslav Stoch,"1,67m",45559,['Slovakia'],€1.00m,Chelsea FC U18,20,"Mar 25, 1989",Retired
Right Winger,right,,"Feb 2, 2009",Ricardo Quaresma,"1,75m",4188,['Portugal'],€17.50m,: Ablöse free transfer,19,"Oct 19, 1989",Retired
Right Winger,right,,"Jul 1, 2005",Shaun Wright-Phillips,"1,66m",3467,"['England', 'Grenada']",€13.00m,: Ablöse €31.50m,25,"Sep 26, 1983",Retired
Centre-Forward,both,,"Jul 25, 2014",Didier Drogba,"1,89m",3924,"[""Cote d'Ivoire"", 'France']",€35.00m,Galatasaray,27,"Oct 25, 1981",Retired
Centre-Forward,right,,"Jan 11, 2008",Nicolas Anelka,"1,86m",3226,"['France', 'Martinique']",€27.50m,: Ablöse €18.00m,31,"Mar 11, 1978",Retired
Centre-Forward,right,,"Jan 25, 2008",Franco Di Santo,"1,93m",59783,"['Argentina', 'Italy']",€2.30m,: Ablöse €4.50m,30,"Mar 14, 1979",Without Club
