position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,,Andy Petterson,"1,89m",15960,"['Australia', 'United Kingdom']",,23,"Sep 26, 1969",Retired
Goalkeeper,right,"Jul 1, 1985",Craig Forrest,"1,96m",107807,['Canada'],Unknown,25,"Sep 20, 1967",Retired
Goalkeeper,,"Aug 1, 1992",Clive Baker,,224347,['England'],Coventry City,34,"Mar 14, 1959",Retired
Goalkeeper,,"Aug 1, 1992",Jason Winters,,226599,['England'],Chelsea FC Reserves,21,"Sep 15, 1971",Retired
Defender,,"Oct 1, 1989",Glenn Pennyfather,,225355,['England'],: Ablöse €100k,30,"Feb 11, 1963",Retired
Centre-Back,,,Phil Whelan,"1,93m",222239,['England'],,20,"Aug 7, 1972",Retired
Centre-Back,,"Nov 15, 1991",Eddie Youds,"1,85m",223443,['England'],: Ablöse €300k,23,"May 3, 1970",Retired
Centre-Back,,"Aug 1, 1989",Steve Palmer,"1,86m",223448,['England'],Unknown,25,"Mar 31, 1968",Retired
Centre-Back,,"Jun 23, 1988",David Linighan,"1,88m",224386,['England'],: Ablöse €379k,28,"Jan 9, 1965",Retired
Left-Back,left,,Gavin Johnson,"1,80m",170663,['England'],,22,"Oct 10, 1970",Retired
Left-Back,left,"Jun 9, 1989",Neil Thompson,,195634,['England'],Scarborough FC (- 2007),29,"Oct 2, 1963",Retired
Right-Back,right,,Frank Yallop,"1,80m",204204,"['Canada', 'England']",,29,"Apr 4, 1964",Retired
Defensive Midfield,right,"Jul 1, 1992",Geraint Williams,"1,73m",181597,['Wales'],: Ablöse €750k,31,"Jan 5, 1962",Retired
Central Midfield,right,"Oct 2, 1997",Jason Dozzell,"1,88m",223226,['England'],Unknown,25,"Dec 9, 1967",Retired
Central Midfield,,"Mar 31, 1987",David Gregory,,224365,['England'],Ipswich Town U18,23,"Jan 23, 1970",Retired
Central Midfield,,"Jul 17, 1987",Simon Milton,,224391,['England'],Bury Town,29,"Aug 23, 1963",Retired
Central Midfield,,"Dec 17, 1982",Mick Stockwell,,224422,['England'],Unknown,28,"Feb 14, 1965",Retired
Central Midfield,,"Jul 13, 1992",Adam Tanner,,224426,['England'],Ipswich Town U18,19,"Oct 25, 1973",Retired
Central Midfield,,"Jul 1, 1992",Vlado Bozinovski,,225302,"['Australia', 'North Macedonia']",SC Beira-Mar,29,"Mar 30, 1964",Retired
Central Midfield,,"Jan 11, 1991",Steve Whitton,,225378,['England'],: Ablöse €188k,32,"Dec 4, 1960",Retired
Left Midfield,,"Jul 13, 1992",Lee Durrant,,225312,['England'],Ipswich Town U18,19,"Dec 18, 1973",Retired
Attacking Midfield,right,"Dec 11, 1992",Boncho Genchev,"1,80m",102331,['Bulgaria'],: Ablöse ?,28,"Jul 7, 1964",Retired
Attacking Midfield,right,"Jul 1, 1991",John Wark,"1,80m",135271,['Scotland'],: Ablöse ?,35,"Aug 4, 1957",Retired
Centre-Forward,,"Mar 1, 1987",Chris Kiwomya,"1,77m",173696,"['England', 'Uganda']",Unknown,23,"Dec 2, 1969",Retired
Centre-Forward,,"Jan 1, 1991",Paul Goddard,,225319,['England'],: Ablöse ?,33,"Oct 12, 1959",Retired
