position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1992",Ben Roberts,"1,85m",4099,['England'],Middlesbrough FC U18,18,"Jun 22, 1975",Retired
Goalkeeper,,"Jul 9, 1985",Stephen Pears,"1,84m",222095,['England'],: Ablöse €94k,31,"Jan 22, 1962",Retired
Goalkeeper,,"Aug 15, 1991",Ian Ironside,,226774,['England'],Scarborough FC (- 2007),29,"Mar 8, 1964",Retired
Goalkeeper,,,Brian Horne,,227024,['England'],,25,"Oct 5, 1967",Retired
Goalkeeper,,"Mar 6, 1992",Andy Collett,,227355,['England'],Unknown,19,"Oct 23, 1973",Retired
Centre-Back,right,"Jan 1, 1993",Derek Whyte,"1,83m",11375,['Scotland'],Celtic FC,24,"Aug 31, 1968",Retired
Centre-Back,,"Jul 1, 1985",Alan Kernaghan,,14619,"['Ireland', 'England']",Middlesbrough FC U18,26,"Apr 25, 1967",Retired
Centre-Back,,"Jul 27, 1992",Jonathan Gittens,"1,83m",226772,['England'],Southampton FC,29,"Jan 22, 1964",---
Centre-Back,,,Nicky Mohan,,228025,['England'],,22,"Oct 6, 1970",Retired
Left-Back,,"Mar 1, 1990",Jimmy Phillips,,195178,['England'],: Ablöse €286k,27,"Feb 8, 1966",Retired
Right-Back,,"Aug 16, 1991",Curtis Fleming,"1,78m",11353,"['Ireland', 'England']",St. Patrick's Athletic,24,"Oct 8, 1968",Retired
Right-Back,right,"Aug 14, 1992",Chris Morris,"1,80m",104108,"['Ireland', 'England']",Celtic FC,29,"Dec 24, 1963",Retired
Right-Back,right,"Jan 17, 1986",Gary Parkinson,"1,80m",163589,['England'],: Ablöse free transfer,25,"Jan 10, 1968",Retired
Defensive Midfield,right,"Dec 18, 1991",Jamie Pollock,"1,78m",222230,['England'],Middlesbrough FC U18,19,"Feb 16, 1974",Retired
Midfielder,,"Nov 1, 1991",Andy Peake,,226783,['England'],Charlton Athletic,31,"Nov 1, 1961",Retired
Midfielder,,"Mar 23, 1989",Mark Proctor,,227373,['England'],: Ablöse €374k,32,"Jan 30, 1961",Retired
Defensive Midfield,,"Feb 19, 1993",Chris Kamara,,232934,['England'],: Ablöse free transfer,35,"Dec 25, 1957",Retired
Central Midfield,,"Jul 1, 1991",Graham Kavanagh,,12712,['Ireland'],Home Farm,19,"Dec 2, 1973",Retired
Central Midfield,right,"Jul 1, 1990",Robbie Mustoe,"1,83m",13419,['England'],: Ablöse €440k,24,"Aug 28, 1968",Retired
Left Midfield,,"Jul 1, 1991",Alan Moore,"1,75m",10007,['Ireland'],Barnsley FC,18,"Nov 25, 1974",Retired
Left Winger,left,"Jul 1, 1992",Tommy Wright,,226251,['Scotland'],: Ablöse €910k,27,"Jan 10, 1966",Retired
Right Winger,,"Nov 27, 1992",Craig Hignett,,3787,['England'],Crewe Alexandra,23,"Jan 12, 1970",Retired
Right Winger,,"Jul 5, 1990",John Hendrie,,195175,['Scotland'],: Ablöse €631k,29,"Oct 24, 1963",Retired
Centre-Forward,,"Jul 1, 1985",Bernie Slaven,"1,80m",104112,"['Ireland', 'Scotland']",Burton Albion,32,"Nov 13, 1960",Retired
Centre-Forward,,"Aug 16, 1991",Paul Wilkinson,,177255,['England'],: Ablöse €697k,28,"Oct 30, 1964",Retired
Centre-Forward,,"Aug 1, 1991",Willie Falconer,,220507,['Scotland'],: Ablöse free transfer,27,"Apr 5, 1966",Retired
Centre-Forward,,"Mar 25, 1993",Dwight Marshall,"1,70m",240276,"['England', 'Jamaica']",Plymouth Argyle,27,"Oct 3, 1965",Retired
