position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,right,"Aug 28, 1992",Frank Talia,"1,85m",50375,['Australia'],Caroline Springs George Cross FC,20,"Jul 20, 1972",Retired
Goalkeeper,,"Dec 22, 1990",Bobby Mimms,"1,91m",177128,['England'],: Ablöse €290k,29,"Oct 12, 1963",Retired
Goalkeeper,,"Mar 1, 1992",Matt Dickins,"1,93m",226875,['England'],: Ablöse €350k,22,"Sep 3, 1970",Retired
Centre-Back,,"Jul 1, 1992",Patrik Andersson,,191,['Sweden'],Malmö FF,21,"Aug 18, 1971",Retired
Centre-Back,right,"Jul 1, 1988",David May,"1,84m",3538,['England'],Blackburn Rovers U18,23,"Jun 24, 1970",Retired
Centre-Back,right,"Jul 1, 1990",Kevin Moran,"1,78m",102493,['Ireland'],Sporting Gijón,37,"Apr 29, 1956",Retired
Centre-Back,right,"Nov 8, 1991",Colin Hendry,"1,86m",103642,['Scotland'],: Ablöse €1.05m,27,"Dec 7, 1965",Retired
Centre-Back,,"Sep 1, 1992",Nicky Marker,"1,86m",173498,['England'],Plymouth Argyle,28,"May 3, 1965",Retired
Centre-Back,right,"Jul 1, 1987",Keith Hill,"1,83m",185473,['England'],Blackburn Rovers U18,24,"May 17, 1969",Retired
Centre-Back,,"Feb 1, 1992",Chris Price,,222687,['England'],: Ablöse €120k,33,"Mar 30, 1960",Retired
Left-Back,left,"Mar 25, 1993",Graeme Le Saux,"1,78m",3157,"['England', 'Jersey']",: Ablöse €1.05m,24,"Oct 17, 1968",Retired
Left-Back,left,"Oct 1, 1991",Alan Wright,"1,63m",3331,['England'],Blackpool FC,21,"Sep 28, 1971",Retired
Left-Back,,"Jan 17, 1991",Tony Dobson,,226876,['England'],Coventry City,24,"Feb 5, 1969",Retired
Right-Back,right,"Jul 1, 2000",Henning Berg,"1,83m",3823,"['Norway', 'Cyprus']",Manchester United,23,"Sep 1, 1969",Retired
Right-Back,,"Sep 26, 1990",Richard Brown,,237375,['England'],Kettering Town,26,"Jan 13, 1967",Retired
Defensive Midfield,,"Jun 1, 1988",Mark Atkins,"1,83m",173495,['England'],: Ablöse ?,24,"Aug 14, 1968",Retired
Central Midfield,,"Jul 1, 1992",Tim Sherwood,,4005,['England'],: Ablöse €750k,24,"Feb 6, 1969",Retired
Central Midfield,,"Jul 1, 1992",Lee Makel,,13331,['England'],Newcastle United,20,"Jan 11, 1973",Retired
Central Midfield,,,Chris Price,,105574,['England'],,17,"Oct 24, 1975",Retired
Central Midfield,,"Nov 1, 1991",Gordon Cowans,"1,77m",193796,['England'],: Ablöse €230k,34,"Oct 27, 1958",Retired
Right Midfield,both,"Jul 1, 1992",Stuart Ripley,"1,80m",107223,['England'],: Ablöse €2.00m,25,"Nov 20, 1967",Retired
Left Midfield,left,"Jul 1, 1989",Jason Wilcox,"1,80m",3320,['England'],Blackburn Rovers U18,21,"Jul 15, 1971",Retired
Attacking Midfield,,"Mar 1, 1992",Roy Wegerle,,102014,"['United States', 'South Africa']",: Ablöse ?,29,"Mar 19, 1964",Retired
Right Winger,right,"Mar 1, 1993",Kevin Gallacher,"1,74m",101134,['Scotland'],Coventry City,26,"Nov 23, 1966",Retired
Right Winger,,"Nov 3, 1992",Simon Ireland,,239915,['England'],: Ablöse €252k,21,"Nov 23, 1971",Retired
Centre-Forward,right,"Jul 1, 1992",Alan Shearer,"1,83m",3110,['England'],Southampton FC,22,"Aug 13, 1970",Retired
Centre-Forward,,"Nov 1, 1991",Mike Newell,,170398,['England'],: Ablöse €1.30m,28,"Jan 27, 1965",Retired
Centre-Forward,,"Jan 17, 1991",Steve Livingstone,"1,85m",176815,['England'],Coventry City,23,"Sep 8, 1969",Retired
