position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1988",Neil Sullivan,"1,83m",4045,"['Scotland', 'England']",: Ablöse -,23,"Feb 24, 1970",Retired
Goalkeeper,,"Jul 1, 1988",Hans Segers,"1,80m",104902,['Netherlands'],: Ablöse €220k,31,"Oct 30, 1961",Retired
Goalkeeper,right,,Paul Kee,"1,91m",188490,['Northern Ireland'],,23,"Nov 8, 1969",Retired
Defender,,"Oct 16, 1992",Alan McLeary,,226579,['England'],: Ablöse ?,28,"Oct 6, 1964",Retired
Centre-Back,right,"Jul 1, 1991",Chris Perry,"1,75m",4051,['England'],: Ablöse -,20,"Apr 26, 1973",Retired
Centre-Back,right,"Jul 16, 1987",John Scales,"1,88m",104899,['England'],Bristol Rovers,26,"Jul 4, 1966",Retired
Centre-Back,right,"Jul 1, 1988",Dean Blackwell,,109501,['England'],Unknown,23,"Dec 5, 1969",Retired
Centre-Back,,"May 1, 2001",Peter Fear,,109505,['England'],: Ablöse ?,19,"Sep 10, 1973",Retired
Centre-Back,,"Jul 1, 1989",Scott Fitzgerald,"1,83m",222291,"['Ireland', 'England']",: Ablöse -,23,"Aug 13, 1969",Retired
Centre-Back,,"Aug 17, 1992",Greg Berry,,226937,['England'],Leyton Orient,22,"Mar 5, 1971",Retired
Left-Back,left,"Jul 29, 1987",Terry Phelan,"1,72m",102495,"['Ireland', 'England']",: Ablöse ?,26,"Mar 16, 1967",Retired
Left-Back,left,"Aug 20, 1990",Gary Elkins,"1,76m",222289,['England'],: Ablöse €25k,27,"May 4, 1966",Retired
Left-Back,left,"Jul 2, 1991",Justin Skinner,"1,70m",884935,['England'],: Ablöse -,20,"Sep 17, 1972",Retired
Right-Back,right,"Feb 1, 2004",Warren Barton,"1,77m",13238,['England'],: Ablöse free transfer,24,"Mar 19, 1969",Retired
Right-Back,right,"Aug 1, 1989",Brian McAllister,"1,80m",109510,['Scotland'],Napier City Rovers,22,"Nov 30, 1970",Retired
Right-Back,,"Jul 1, 1988",Roger Joseph,"1,80m",222295,['England'],: Ablöse ?,27,"Dec 24, 1965",Retired
Defensive Midfield,right,"Jul 29, 1991",Neal Ardley,"1,75m",13985,['England'],: Ablöse -,20,"Sep 1, 1972",Retired
Defensive Midfield,right,"Sep 10, 1992",Vinnie Jones,"1,85m",136042,"['Wales', 'England']",: Ablöse €830k,28,"Jan 5, 1965",Retired
Central Midfield,,"Jan 1, 1992",Steve Talboys,,227871,['England'],: Ablöse ?,26,"Sep 18, 1966",---
Central Midfield,right,"Jul 1, 1991",Stewart Castledine,"1,85m",109502,['England'],: Ablöse -,20,"Jan 22, 1973",Retired
Central Midfield,,"Jul 1, 1991",Gerald Dobbs,,222287,['England'],: Ablöse -,22,"Jan 24, 1971",Retired
Central Midfield,,"Jul 1, 1984",Lawrie Sanchez,,222305,"['Northern Ireland', 'England']",Reading FC,33,"Oct 25, 1959",Retired
Left Midfield,left,"May 1, 1989",Paul McGee,,238087,['Ireland'],: Ablöse €179k,25,"May 17, 1968",Retired
Attacking Midfield,,"Jul 1, 1991",Robbie Earle,"1,75m",109504,"['Jamaica', 'England']",: Ablöse ?,28,"Jan 27, 1965",Retired
Left Winger,,"Feb 21, 1991",Andy Clarke,"1,78m",109503,['England'],Barnet FC,25,"Jul 22, 1967",Retired
Centre-Forward,both,"Jul 24, 2003",Dean Holdsworth,"1,80m",13792,['England'],Rushden & Diamonds (- 2011),24,"Nov 8, 1968",Retired
Centre-Forward,,"Jul 1, 1987",Terry Gibson,"1,63m",176501,['England'],: Ablöse ?,30,"Dec 23, 1962",Retired
Centre-Forward,,"Mar 27, 1986",John Fashanu,,222290,"['England', 'Nigeria']",: Ablöse €150k,30,"Sep 18, 1962",Retired
Centre-Forward,,"Jul 1, 1987",Paul Miller,,222299,['England'],: Ablöse ?,25,"Jan 31, 1968",Retired
Centre-Forward,,"Feb 16, 1990",Steve Anthrobus,"1,88m",227076,['England'],: Ablöse ?,24,"Nov 10, 1968",Retired
Centre-Forward,,"Feb 22, 1990",Aidan Newhouse,,237396,['England'],Chester City (- 2010),21,"May 23, 1972",Retired
Centre-Forward,,"Feb 27, 1989",Steve Cotterill,,237549,['England'],Burton Albion,28,"Jul 20, 1964",Retired
