position,foot,joinedOn,name,height,id,nationality,signedFrom,age,dateOfBirth,currentClub
Goalkeeper,,"Jul 1, 1988",Andy Dibble,"1,89m",39339,['Wales'],: Ablöse €304k,28,"May 8, 1965",Retired
Goalkeeper,,"Jul 1, 1990",Martyn Margetson,"1,83m",12718,['Wales'],Unknown,21,"Sep 8, 1971",Retired
Goalkeeper,left,"Jul 20, 1990",Tony Coton,"1,88m",176010,['England'],: Ablöse €1.15m,32,"May 19, 1961",Retired
Centre-Back,,"Aug 1, 1991",Keith Curle,"1,83m",101316,['England'],: Ablöse ?,29,"Nov 14, 1963",Retired
Centre-Back,,"Jan 1, 1992",Michel Vonk,,150889,['Netherlands'],: Ablöse ?,24,"Oct 28, 1968",Retired
Centre-Back,,"Jul 1, 1988",David Brightwell,"1,85m",222212,['England'],: Ablöse -,22,"Jan 7, 1971",Retired
Left-Back,left,"Aug 1, 1992",Terry Phelan,"1,72m",102495,"['Ireland', 'England']",: Ablöse ?,26,"Mar 16, 1967",Retired
Right-Back,right,"Jul 1, 1986",Ian Brightwell,"1,78m",67373,['England'],: Ablöse -,25,"Apr 9, 1968",Retired
Right-Back,right,"Jan 1, 1993",Ray Ranson,"1,75m",176930,['England'],Newcastle United,33,"Jun 12, 1960",Retired
Right-Back,right,"Jul 1, 1991",Andy Hill,"1,80m",222219,['England'],Bury FC,28,"Jan 20, 1965",Retired
Defensive Midfield,,"Dec 15, 1989",Peter Reid,"1,73m",79806,['England'],: Ablöse free transfer,37,"Jun 20, 1956",Retired
Defensive Midfield,,"Jan 1, 1993",Kåre Ingebrigtsen,"1,75m",173071,['Norway'],: Ablöse ?,27,"Nov 11, 1965",Retired
Central Midfield,right,,Garry Flitcroft,"1,80m",3706,['England'],,20,"Nov 6, 1972",Retired
Central Midfield,,"Jul 1, 1990",Steve Lomas,,3801,"['Northern Ireland', 'Germany']",: Ablöse -,19,"Jan 18, 1974",Retired
Central Midfield,,"Dec 24, 1991",Steve McMahon,,101387,['England'],: Ablöse €1.03m,31,"Aug 20, 1961",Retired
Central Midfield,right,"Oct 28, 1986",Paul Lake,"1,83m",177122,['England'],: Ablöse -,24,"Oct 28, 1968",Retired
Central Midfield,,,David Kerr,"1,80m",226944,['Scotland'],,18,"Sep 6, 1974",Retired
Central Midfield,,,Mike Quigley,,229832,['England'],,22,"Oct 2, 1970",Retired
Right Midfield,right,"Mar 6, 1992",Fitzroy Simpson,"1,73m",157682,"['Jamaica', 'England']",Swindon Town,23,"Feb 26, 1970",Retired
Left Winger,,"Jul 1, 1992",Rick Holden,"1,80m",222221,['England'],: Ablöse ?,28,"Sep 9, 1964",Retired
Right Winger,,"Sep 1, 1985",David White,"1,83m",177060,['England'],: Ablöse -,25,"Oct 30, 1967",Retired
Centre-Forward,right,,Mike Sheron,"1,78m",21362,['England'],,21,"Jan 11, 1972",Retired
Centre-Forward,,"Mar 21, 1990",Niall Quinn,,104110,['Ireland'],: Ablöse €920k,26,"Oct 6, 1966",Retired
Centre-Forward,,"Jul 15, 1992",Adie Mike,,228081,['England'],: Ablöse -,19,"Nov 16, 1973",Retired
